timestamp,temp,hum,air,device,description,brightness,air_temp,sur_temp
2024-07-02 02:40:00,25.72,79.35,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:40:00,25.96,79.19,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:40:00,25.96,79.19,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 02:50:00,25.97,79.25,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 02:50:00,25.75,79.51,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 02:50:00,25.97,79.25,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:00:00,25.97,79.16,37.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:00:00,25.97,79.16,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 03:00:00,25.76,79.67,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:00:00,28.0,79.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 03:10:00,26.0,79.38,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 03:10:00,25.78,79.66,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:10:00,26.0,79.38,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:20:00,26.02,79.39,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 03:20:00,26.02,79.39,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:20:00,25.79,79.66,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:30:00,25.79,80.07,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:30:00,26.02,79.7,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 03:30:00,26.02,79.7,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:40:00,26.05,79.75,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 03:40:00,25.8,80.21,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:40:00,26.05,79.75,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:50:00,25.8,80.35,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 03:50:00,26.05,79.99,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 03:50:00,26.05,79.99,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:00:00,26.05,79.73,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:00:00,25.83,80.22,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 04:00:00,26.05,79.73,44.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:00:00,28.0,84.0,0.0,AMK,Passing clouds.,0.0,0.0,0.0
2024-07-02 04:10:00,25.84,80.34,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 04:10:00,26.06,79.9,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:10:00,26.06,79.9,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:20:00,25.86,80.46,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 04:20:00,26.07,79.86,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:20:00,26.07,79.86,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:30:00,26.07,80.09,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:30:00,25.86,80.43,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 04:30:00,26.07,80.09,42.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:40:00,25.88,80.54,42.0,T2G3,0,0.0,0.0,0.0
2024-07-02 04:40:00,26.07,80.14,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:40:00,26.07,80.14,43.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:50:00,26.13,80.31,0.0,T2G2_imputed,0,0.0,0.0,0.0
2024-07-02 04:50:00,26.13,80.31,45.0,T2G2_main,0,0.0,0.0,0.0
2024-07-02 04:50:00,25.89,80.64,42.0,T2G3,0,0.0,0.0,0.0
