id,clientID,topic,message,timestamp
1203,t1g2:110,t1g2,24.54;66.52;43,2024-07-18 17:27:07
1204,t1g2:110,t1g2,24.65;66.73;43,2024-07-18 17:42:07
1205,t1g2:110,t1g2,24.58;66.41;43,2024-07-18 17:57:07
1206,t1g2:110,t1g2,24.55;66.92;42,2024-07-18 18:12:07
1207,t1g2:110,t1g2,24.61;66.85;42,2024-07-18 18:27:06
1208,t1g2:110,t1g2,24.51;67.04;42,2024-07-18 18:42:06
1209,t1g2:110,t1g2,24.25;66.46;42,2024-07-18 18:57:06
1210,t1g2:110,t1g2,24.71;66.02;42,2024-07-18 19:12:06
1211,t1g2:110,t1g2,24.94;67.93;40,2024-07-18 19:27:06
1212,t1g2:110,t1g2,25.19;68.60;40,2024-07-18 19:42:05
1213,t1g2:110,t1g2,25.20;69.91;38,2024-07-18 19:57:05
1214,t1g2:110,t1g2,25.40;70.53;38,2024-07-18 20:12:05
1215,t1g2:110,t1g2,25.47;71.50;38,2024-07-18 20:27:05
1216,t1g2:110,t1g2,25.47;72.76;36,2024-07-18 20:42:05
1217,t1g2:110,t1g2,25.54;73.42;37,2024-07-18 20:57:04
1218,t1g2:110,t1g2,25.78;72.98;36,2024-07-18 21:12:04
1219,t1g2:110,t1g2,25.62;74.87;37,2024-07-18 21:27:04
1220,t1g2:110,t1g2,25.77;75.26;37,2024-07-18 21:42:04
1221,t1g2:110,t1g2,25.92;75.12;38,2024-07-18 21:57:04
1222,t1g2:110,t1g2,25.82;76.42;38,2024-07-18 22:12:04
1223,t1g2:110,t1g2,25.82;77.52;39,2024-07-18 22:27:04
1224,t1g2:110,t1g2,25.85;78.19;38,2024-07-18 22:42:04
1225,t1g2:110,t1g2,26.00;77.41;38,2024-07-18 22:57:03
1226,t1g2:110,t1g2,25.91;77.98;39,2024-07-18 23:12:03
1227,t1g2:110,t1g2,26.13;77.79;39,2024-07-18 23:27:03
1228,t1g2:110,t1g2,25.99;78.31;38,2024-07-18 23:42:03
1229,t1g2:110,t1g2,26.19;77.52;40,2024-07-18 23:57:03
1230,t1g2:110,t1g2,26.13;78.65;39,2024-07-19 00:12:03
1231,t1g2:110,t1g2,26.10;79.31;39,2024-07-19 00:27:03
1232,t1g2:110,t1g2,26.17;80.11;39,2024-07-19 00:42:03
1233,t1g2:110,t1g2,26.19;80.32;39,2024-07-19 00:57:02
1234,t1g2:110,t1g2,26.29;79.93;39,2024-07-19 01:12:03
1235,t1g2:110,t1g2,26.32;80.45;39,2024-07-19 01:27:02
1236,t1g2:110,t1g2,26.32;81.07;38,2024-07-19 01:42:02
1237,t1g2:110,t1g2,26.19;81.68;39,2024-07-19 01:57:02
1238,t1g2:110,t1g2,26.27;81.54;38,2024-07-19 02:12:02
1239,t1g2:110,t1g2,26.33;81.24;39,2024-07-19 02:27:02
1240,t1g2:110,t1g2,26.36;80.80;41,2024-07-19 02:42:02
1241,t1g2:110,t1g2,26.44;80.69;40,2024-07-19 02:57:02
1242,t1g2:110,t1g2,26.58;80.38;40,2024-07-19 03:12:02
1243,t1g2:110,t1g2,26.05;82.16;40,2024-07-19 03:27:02
1244,t1g2:110,t1g2,26.12;82.18;40,2024-07-19 03:42:01
1245,t1g2:110,t1g2,26.15;82.15;40,2024-07-19 03:57:01
1246,t1g2:110,t1g2,26.12;82.66;39,2024-07-19 04:12:01
1247,t1g2:110,t1g2,26.13;82.75;39,2024-07-19 04:27:01
1248,t1g2:110,t1g2,26.20;83.07;39,2024-07-19 04:42:01
1249,t1g2:110,t1g2,26.15;83.75;38,2024-07-19 04:57:01
1250,t1g2:110,t1g2,26.16;83.81;38,2024-07-19 05:12:01
1251,t1g2:110,t1g2,26.17;84.17;38,2024-07-19 05:27:01
1252,t1g2:110,t1g2,26.22;84.34;39,2024-07-19 05:42:01
1253,t1g2:110,t1g2,26.20;84.47;37,2024-07-19 05:57:00
1254,t1g2:110,t1g2,26.19;84.54;50,2024-07-19 06:12:00
1255,t1g2:110,t1g2,26.35;83.79;37,2024-07-19 06:27:00
1256,t1g2:110,t1g2,26.46;79.09;37,2024-07-19 06:42:00
1257,t1g2:110,t1g2,26.02;77.41;40,2024-07-19 06:57:00
1258,t1g2:110,t1g2,25.81;75.77;41,2024-07-19 07:12:00
1259,t1g2:110,t1g2,25.64;74.40;43,2024-07-19 07:26:59
1260,t1g2:110,t1g2,25.29;73.50;44,2024-07-19 07:41:59
1261,t1g2:110,t1g2,25.05;71.56;44,2024-07-19 07:56:59
1262,t1g2:110,t1g2,24.85;69.72;44,2024-07-19 08:11:59
1263,t1g2:110,t1g2,24.54;68.19;44,2024-07-19 08:26:58
1264,t1g2:110,t1g2,24.35;67.05;45,2024-07-19 08:41:58
1265,t1g2:110,t1g2,24.25;65.92;44,2024-07-19 08:56:58
1266,t1g2:110,t1g2,24.10;65.69;43,2024-07-19 09:11:58
1267,t1g2:110,t1g2,24.06;65.35;44,2024-07-19 09:26:58
1268,t1g2:110,t1g2,23.91;65.19;44,2024-07-19 09:41:57
1269,t1g2:110,t1g2,23.91;65.04;44,2024-07-19 09:56:57
1270,t1g2:110,t1g2,24.03;64.82;44,2024-07-19 10:11:57
1271,t1g2:110,t1g2,23.86;64.88;43,2024-07-19 10:26:57
1272,t1g2:110,t1g2,23.95;64.99;43,2024-07-19 10:41:56
1273,t1g2:110,t1g2,23.84;64.88;43,2024-07-19 10:56:56
1274,t1g2:110,t1g2,23.93;64.36;44,2024-07-19 11:11:56
1275,t1g2:110,t1g2,23.81;64.70;43,2024-07-19 11:26:56
1276,t1g2:110,t1g2,23.91;64.30;44,2024-07-19 11:41:55
1277,t1g2:110,t1g2,23.97;64.94;44,2024-07-19 11:56:55
1278,t1g2:110,t1g2,24.10;65.06;43,2024-07-19 12:11:55
1279,t1g2:110,t1g2,24.07;65.68;42,2024-07-19 12:26:55
1280,t1g2:110,t1g2,24.27;66.26;42,2024-07-19 12:41:54
1281,t1g2:110,t1g2,24.35;65.80;42,2024-07-19 12:56:54
1282,t1g2:110,t1g2,24.35;66.51;42,2024-07-19 13:11:54
1283,t1g2:110,t1g2,24.47;66.69;44,2024-07-19 13:26:54
1284,t1g2:110,t1g2,24.72;67.22;43,2024-07-19 13:41:53
1285,t1g2:110,t1g2,24.90;67.51;42,2024-07-19 13:56:53
1286,t1g2:110,t1g2,25.06;67.34;42,2024-07-19 14:11:53
1287,t1g2:110,t1g2,25.13;67.56;42,2024-07-19 14:26:53
1288,t1g2:110,t1g2,25.13;67.28;42,2024-07-19 14:41:52
1289,t1g2:110,t1g2,25.29;67.26;46,2024-07-19 14:56:52
1290,t1g2:110,t1g2,25.27;67.01;43,2024-07-19 15:11:52
1291,t1g2:110,t1g2,25.17;67.47;42,2024-07-19 15:26:52
1292,t1g2:110,t1g2,25.23;67.03;41,2024-07-19 15:41:52
1293,t1g2:110,t1g2,25.42;67.24;41,2024-07-19 15:56:52
1294,t1g2:110,t1g2,25.55;66.63;41,2024-07-19 16:11:51
1295,t1g2:110,t1g2,25.44;67.26;40,2024-07-19 16:26:51
1296,t1g2:110,t1g2,25.47;66.69;41,2024-07-19 16:41:51
1297,t1g2:110,t1g2,25.44;67.53;40,2024-07-19 16:56:51
1298,t1g2:110,t1g2,25.44;67.28;40,2024-07-19 17:11:51
1299,t1g2:110,t1g2,25.50;67.48;41,2024-07-19 17:26:50
1300,t1g2:110,t1g2,25.37;67.27;40,2024-07-19 17:41:50
1301,t1g2:110,t1g2,25.33;66.93;39,2024-07-19 17:56:50
1302,t1g2:110,t1g2,25.27;67.47;40,2024-07-19 18:11:49
1303,t1g2:110,t1g2,25.03;67.38;41,2024-07-19 18:26:49
1304,t1g2:110,t1g2,24.94;67.35;40,2024-07-19 18:41:49
1305,t1g2:110,t1g2,24.78;67.62;41,2024-07-19 18:56:49
1306,t1g2:110,t1g2,25.05;67.52;41,2024-07-19 19:11:49
1307,t1g2:110,t1g2,25.20;69.20;40,2024-07-19 19:26:48
1308,t1g2:110,t1g2,25.29;71.23;37,2024-07-19 19:41:48
1309,t1g2:110,t1g2,25.50;72.74;39,2024-07-19 19:56:48
1310,t1g2:110,t1g2,25.55;74.05;38,2024-07-19 20:11:48
1311,t1g2:110,t1g2,25.62;73.95;37,2024-07-19 20:26:48
1312,t1g2:110,t1g2,25.75;73.73;37,2024-07-19 20:41:47
1313,t1g2:110,t1g2,25.71;74.64;38,2024-07-19 20:56:47
1314,t1g2:110,t1g2,25.82;74.98;37,2024-07-19 21:11:47
1315,t1g2:110,t1g2,25.78;76.21;37,2024-07-19 21:26:47
1316,t1g2:110,t1g2,25.91;76.15;37,2024-07-19 21:41:47
1317,t1g2:110,t1g2,25.95;75.72;37,2024-07-19 21:56:46
1318,t1g2:110,t1g2,26.15;74.54;37,2024-07-19 22:11:46
1319,t1g2:110,t1g2,25.91;76.26;38,2024-07-19 22:26:46
1320,t1g2:110,t1g2,25.93;76.06;38,2024-07-19 22:41:46
1321,t1g2:110,t1g2,25.93;76.40;39,2024-07-19 22:56:45
1322,t1g2:110,t1g2,26.00;76.24;39,2024-07-19 23:11:45
1323,t1g2:110,t1g2,25.96;76.83;39,2024-07-19 23:26:45
1324,t1g2:110,t1g2,25.99;77.22;40,2024-07-19 23:41:45
1325,t1g2:110,t1g2,26.00;77.12;40,2024-07-19 23:56:45
1326,t1g2:110,t1g2,26.00;77.66;40,2024-07-20 00:11:44
1327,t1g2:110,t1g2,26.05;77.68;40,2024-07-20 00:26:44
1328,t1g2:110,t1g2,26.05;77.41;40,2024-07-20 00:41:44
1329,t1g2:110,t1g2,26.06;77.63;40,2024-07-20 00:56:44
1330,t1g2:110,t1g2,26.08;77.67;40,2024-07-20 01:11:44
1331,t1g2:110,t1g2,26.15;78.22;40,2024-07-20 01:26:44
1332,t1g2:110,t1g2,26.15;78.37;40,2024-07-20 01:41:44
1333,t1g2:110,t1g2,26.13;79.10;40,2024-07-20 01:56:43
1334,t1g2:110,t1g2,26.15;79.05;38,2024-07-20 02:11:43
1335,t1g2:110,t1g2,26.17;79.00;40,2024-07-20 02:26:43
1336,t1g2:110,t1g2,26.19;78.91;40,2024-07-20 02:41:43
1337,t1g2:110,t1g2,26.15;79.08;41,2024-07-20 02:56:43
1338,t1g2:110,t1g2,26.20;79.20;41,2024-07-20 03:11:43
1339,t1g2:110,t1g2,26.20;79.38;40,2024-07-20 03:26:42
1340,t1g2:110,t1g2,26.16;80.05;40,2024-07-20 03:41:42
1341,t1g2:110,t1g2,26.22;79.90;40,2024-07-20 03:56:42
1342,t1g2:110,t1g2,26.20;80.33;40,2024-07-20 04:11:42
1343,t1g2:110,t1g2,26.20;80.60;40,2024-07-20 04:26:42
1344,t1g2:110,t1g2,26.30;80.99;40,2024-07-20 04:41:42
1345,t1g2:110,t1g2,26.25;81.66;39,2024-07-20 04:56:41
1346,t1g2:110,t1g2,26.35;81.90;38,2024-07-20 05:11:41
1347,t1g2:110,t1g2,26.30;82.74;38,2024-07-20 05:26:41
1348,t1g2:110,t1g2,26.30;83.07;37,2024-07-20 05:41:41
1349,t1g2:110,t1g2,26.33;82.98;38,2024-07-20 05:56:41
1350,t1g2:110,t1g2,26.35;82.96;37,2024-07-20 06:11:41
1351,t1g2:110,t1g2,26.37;82.77;38,2024-07-20 06:26:40
1352,t1g2:110,t1g2,26.40;82.77;38,2024-07-20 06:41:40
1353,t1g2:110,t1g2,26.36;82.83;37,2024-07-20 06:56:40
1354,t1g2:110,t1g2,26.39;82.58;38,2024-07-20 07:11:40
1355,t1g2:110,t1g2,26.40;82.86;40,2024-07-20 07:26:40
1356,t1g2:110,t1g2,26.36;83.13;38,2024-07-20 07:41:39
1357,t1g2:110,t1g2,26.43;83.41;37,2024-07-20 07:56:39
1358,t1g2:110,t1g2,26.43;83.89;35,2024-07-20 08:11:39
1359,t1g2:110,t1g2,26.51;84.23;49,2024-07-20 08:26:39
1360,t1g2:110,t1g2,26.48;84.38;36,2024-07-20 08:41:39
1361,t1g2:110,t1g2,26.54;84.86;35,2024-07-20 08:56:38
1362,t1g2:110,t1g2,26.70;84.91;36,2024-07-20 09:11:38
1363,t1g2:110,t1g2,26.71;84.71;36,2024-07-20 09:26:38
1364,t1g2:110,t1g2,26.71;84.34;39,2024-07-20 09:41:38
1365,t1g2:110,t1g2,26.85;83.98;35,2024-07-20 09:56:38
1366,t1g2:110,t1g2,26.77;77.47;38,2024-07-20 10:11:38
1367,t1g2:110,t1g2,26.22;73.01;42,2024-07-20 10:26:38
1368,t1g2:110,t1g2,25.96;70.43;45,2024-07-20 10:41:38
1369,t1g2:110,t1g2,25.65;69.07;46,2024-07-20 10:56:37
1370,t1g2:110,t1g2,25.41;67.97;47,2024-07-20 11:11:37
1371,t1g2:110,t1g2,25.30;66.59;46,2024-07-20 11:26:37
1372,t1g2:110,t1g2,25.00;66.26;47,2024-07-20 11:41:37
1373,t1g2:110,t1g2,24.96;66.02;46,2024-07-20 11:56:37
1374,t1g2:110,t1g2,24.97;65.73;45,2024-07-20 12:11:37
1375,t1g2:110,t1g2,24.79;65.72;45,2024-07-20 12:26:37
1376,t1g2:110,t1g2,24.76;65.26;45,2024-07-20 12:41:36
1377,t1g2:110,t1g2,24.71;65.48;49,2024-07-20 12:56:36
1378,t1g2:110,t1g2,24.75;65.69;44,2024-07-20 13:11:36
1379,t1g2:110,t1g2,24.83;66.01;44,2024-07-20 13:26:36
1380,t1g2:110,t1g2,24.86;66.20;44,2024-07-20 13:41:36
1381,t1g2:110,t1g2,24.92;65.86;44,2024-07-20 13:56:36
1382,t1g2:110,t1g2,25.40;68.64;44,2024-07-20 14:11:36
1383,t1g2:110,t1g2,25.95;68.83;43,2024-07-20 14:26:35
1384,t1g2:110,t1g2,26.37;69.25;41,2024-07-20 14:41:36
1385,t1g2:110,t1g2,26.63;70.35;41,2024-07-20 14:56:35
1386,t1g2:110,t1g2,26.95;71.10;40,2024-07-20 15:11:35
1387,t1g2:110,t1g2,27.05;71.91;39,2024-07-20 15:26:35
1388,t1g2:110,t1g2,27.21;72.98;39,2024-07-20 15:41:35
1389,t1g2:110,t1g2,27.24;73.83;38,2024-07-20 15:56:35
1390,t1g2:110,t1g2,27.32;74.07;39,2024-07-20 16:11:35
1391,t1g2:110,t1g2,27.57;73.64;39,2024-07-20 16:26:35
1392,t1g2:110,t1g2,27.54;74.07;39,2024-07-20 16:41:35
1393,t1g2:110,t1g2,27.56;73.86;39,2024-07-20 16:56:35
1394,t1g2:110,t1g2,27.63;73.73;40,2024-07-20 17:11:35
1395,t1g2:110,t1g2,27.77;73.38;40,2024-07-20 17:26:35
1396,t1g2:110,t1g2,27.87;73.06;41,2024-07-20 17:41:34
1397,t1g2:110,t1g2,27.96;73.30;40,2024-07-20 17:56:34
1398,t1g2:110,t1g2,27.93;73.50;40,2024-07-20 18:11:34
1399,t1g2:110,t1g2,27.86;73.84;37,2024-07-20 18:26:34
1400,t1g2:110,t1g2,27.87;74.12;39,2024-07-20 18:41:34
1401,t1g2:110,t1g2,27.70;74.89;38,2024-07-20 18:56:34
1402,t1g2:110,t1g2,27.67;75.25;38,2024-07-20 19:11:34
1403,t1g2:110,t1g2,27.61;75.93;38,2024-07-20 19:26:33
1404,t1g2:110,t1g2,27.57;76.21;38,2024-07-20 19:41:33
1405,t1g2:110,t1g2,27.56;76.27;38,2024-07-20 19:56:33
1406,t1g2:110,t1g2,27.52;76.71;39,2024-07-20 20:11:33
1407,t1g2:110,t1g2,27.46;77.05;39,2024-07-20 20:26:33
1408,t1g2:110,t1g2,27.45;77.18;39,2024-07-20 20:41:33
1409,t1g2:110,t1g2,27.50;77.44;39,2024-07-20 20:56:33
1410,t1g2:110,t1g2,27.49;77.23;40,2024-07-20 21:11:32
1411,t1g2:110,t1g2,27.50;77.67;40,2024-07-20 21:26:32
1412,t1g2:110,t1g2,27.46;77.80;40,2024-07-20 21:41:32
1413,t1g2:110,t1g2,27.45;78.21;39,2024-07-20 21:56:32
1414,t1g2:110,t1g2,27.38;78.26;40,2024-07-20 22:11:32
1415,t1g2:110,t1g2,27.40;78.18;40,2024-07-20 22:26:32
1416,t1g2:110,t1g2,27.39;78.37;40,2024-07-20 22:41:31
1417,t1g2:110,t1g2,27.36;78.80;40,2024-07-20 22:56:31
1418,t1g2:110,t1g2,27.45;78.98;39,2024-07-20 23:11:31
1419,t1g2:110,t1g2,27.38;79.06;41,2024-07-20 23:26:31
1420,t1g2:110,t1g2,27.38;79.19;40,2024-07-20 23:41:31
1421,t1g2:110,t1g2,27.32;79.46;40,2024-07-20 23:56:31
1422,t1g2:110,t1g2,27.32;79.55;40,2024-07-21 00:11:30
1423,t1g2:110,t1g2,27.31;79.78;39,2024-07-21 00:26:30
1424,t1g2:110,t1g2,27.33;79.77;41,2024-07-21 00:41:30
1425,t1g2:110,t1g2,27.35;79.61;41,2024-07-21 00:56:30
1426,t1g2:110,t1g2,27.32;80.19;40,2024-07-21 01:11:30
1427,t1g2:110,t1g2,27.28;80.61;42,2024-07-21 01:26:30
1428,t1g2:110,t1g2,27.28;80.99;39,2024-07-21 01:41:30
1429,t1g2:110,t1g2,27.25;81.35;30,2024-07-21 01:56:30
1430,t1g2:110,t1g2,27.33;81.16;39,2024-07-21 02:11:30
1431,t1g2:110,t1g2,27.25;81.45;38,2024-07-21 02:26:30
1432,t1g2:110,t1g2,27.25;81.37;39,2024-07-21 02:41:30
1433,t1g2:110,t1g2,27.22;81.42;39,2024-07-21 02:56:29
1434,t1g2:110,t1g2,27.29;81.35;39,2024-07-21 03:11:29
1435,t1g2:110,t1g2,27.28;81.61;27,2024-07-21 03:26:29
1436,t1g2:110,t1g2,27.28;81.69;39,2024-07-21 03:41:29
1437,t1g2:110,t1g2,27.22;81.80;39,2024-07-21 03:56:29
1438,t1g2:110,t1g2,27.22;82.01;40,2024-07-21 04:11:29
1439,t1g2:110,t1g2,27.24;81.97;39,2024-07-21 04:26:29
1440,t1g2:110,t1g2,27.21;82.35;39,2024-07-21 04:41:29
1441,t1g2:110,t1g2,27.28;82.30;38,2024-07-21 04:56:28
1442,t1g2:110,t1g2,27.24;82.85;38,2024-07-21 05:11:28
1443,t1g2:110,t1g2,27.22;83.13;37,2024-07-21 05:26:28
1444,t1g2:110,t1g2,27.24;83.20;38,2024-07-21 05:41:28
1445,t1g2:110,t1g2,27.25;83.15;39,2024-07-21 05:56:28
1446,t1g2:110,t1g2,27.25;82.92;36,2024-07-21 06:11:28
1447,t1g2:110,t1g2,27.28;82.77;38,2024-07-21 06:26:28
1448,t1g2:110,t1g2,27.22;83.01;38,2024-07-21 06:41:28
1449,t1g2:110,t1g2,27.21;83.19;38,2024-07-21 06:56:28
1450,t1g2:110,t1g2,27.25;82.92;38,2024-07-21 07:11:28
1451,t1g2:110,t1g2,27.24;82.94;37,2024-07-21 07:26:28
1452,t1g2:110,t1g2,27.26;82.82;37,2024-07-21 07:41:27
1453,t1g2:110,t1g2,27.28;82.83;38,2024-07-21 07:56:28
1454,t1g2:110,t1g2,27.25;83.12;37,2024-07-21 08:11:27
1455,t1g2:110,t1g2,27.29;83.39;37,2024-07-21 08:26:27
1456,t1g2:110,t1g2,27.35;83.44;37,2024-07-21 08:41:27
1457,t1g2:110,t1g2,27.32;83.52;37,2024-07-21 08:56:27
1458,t1g2:110,t1g2,27.40;83.41;38,2024-07-21 09:11:27
1459,t1g2:110,t1g2,27.40;83.83;37,2024-07-21 09:26:27
1460,t1g2:110,t1g2,27.56;83.23;38,2024-07-21 09:41:27
1461,t1g2:110,t1g2,27.61;82.96;38,2024-07-21 09:56:27
1462,t1g2:110,t1g2,27.66;82.83;38,2024-07-21 10:11:26
1463,t1g2:110,t1g2,27.69;82.51;39,2024-07-21 10:26:26
1464,t1g2:110,t1g2,27.81;82.04;39,2024-07-21 10:41:26
1465,t1g2:110,t1g2,27.88;81.31;39,2024-07-21 10:56:26
1466,t1g2:110,t1g2,27.88;81.64;41,2024-07-21 11:11:26
1467,t1g2:110,t1g2,28.08;80.93;40,2024-07-21 11:26:26
1468,t1g2:110,t1g2,28.36;79.75;38,2024-07-21 11:41:26
1469,t1g2:110,t1g2,28.17;80.02;39,2024-07-21 11:56:26
1470,t1g2:110,t1g2,28.36;79.16;38,2024-07-21 12:11:26
1471,t1g2:110,t1g2,28.38;79.20;38,2024-07-21 12:26:26
1472,t1g2:110,t1g2,28.63;77.67;37,2024-07-21 12:41:25
1473,t1g2:110,t1g2,28.65;77.32;38,2024-07-21 12:56:25
1474,t1g2:110,t1g2,28.77;76.48;39,2024-07-21 13:11:25
1475,t1g2:110,t1g2,28.93;75.87;39,2024-07-21 13:26:25
1476,t1g2:110,t1g2,28.77;76.03;39,2024-07-21 13:41:25
1477,t1g2:110,t1g2,28.76;75.91;39,2024-07-21 13:56:25
1478,t1g2:110,t1g2,28.94;75.33;39,2024-07-21 14:11:25
1479,t1g2:110,t1g2,28.84;75.54;40,2024-07-21 14:26:25
1480,t1g2:110,t1g2,29.02;75.09;40,2024-07-21 14:41:25
1481,t1g2:110,t1g2,28.94;75.46;39,2024-07-21 14:56:24
1482,t1g2:110,t1g2,29.21;74.71;39,2024-07-21 15:11:24
1483,t1g2:110,t1g2,29.00;75.12;39,2024-07-21 15:26:24
1484,t1g2:110,t1g2,29.14;74.68;40,2024-07-21 15:41:24
1485,t1g2:110,t1g2,28.99;75.41;39,2024-07-21 15:56:24
1486,t1g2:110,t1g2,29.21;74.62;39,2024-07-21 16:11:24
1487,t1g2:110,t1g2,29.16;74.56;33,2024-07-21 16:26:23
1488,t1g2:110,t1g2,29.13;74.57;39,2024-07-21 16:41:23
1489,t1g2:110,t1g2,29.21;74.62;41,2024-07-21 16:56:23
1490,t1g2:110,t1g2,29.16;74.86;39,2024-07-21 17:11:23
1491,t1g2:110,t1g2,28.83;76.06;38,2024-07-21 17:26:23
1492,t1g2:110,t1g2,28.80;76.16;41,2024-07-21 17:41:22
1493,t1g2:110,t1g2,28.75;76.21;38,2024-07-21 17:56:22
1494,t1g2:110,t1g2,28.72;76.34;38,2024-07-21 18:11:22
1495,t1g2:110,t1g2,28.67;76.33;39,2024-07-21 18:26:22
1496,t1g2:110,t1g2,28.63;76.42;39,2024-07-21 18:41:22
1497,t1g2:110,t1g2,28.60;76.52;39,2024-07-21 18:56:22
1498,t1g2:110,t1g2,28.58;76.58;39,2024-07-21 19:11:22
1499,t1g2:110,t1g2,28.52;76.64;39,2024-07-21 19:26:22
1500,t1g2:110,t1g2,28.51;76.45;40,2024-07-21 19:41:22
1501,t1g2:110,t1g2,28.46;76.56;40,2024-07-21 19:56:21
1502,t1g2:110,t1g2,28.45;76.57;50,2024-07-21 20:11:21
1503,t1g2:110,t1g2,28.42;76.67;41,2024-07-21 20:26:21
1504,t1g2:110,t1g2,28.39;76.91;41,2024-07-21 20:41:21
1505,t1g2:110,t1g2,28.39;77.13;41,2024-07-21 20:56:21
1506,t1g2:110,t1g2,28.36;77.40;41,2024-07-21 21:11:20
1507,t1g2:110,t1g2,28.35;77.76;41,2024-07-21 21:26:20
1508,t1g2:110,t1g2,28.32;77.97;41,2024-07-21 21:41:20
1509,t1g2:110,t1g2,28.28;78.14;41,2024-07-21 21:56:20
1510,t1g2:110,t1g2,28.32;78.23;41,2024-07-21 22:11:20
1511,t1g2:110,t1g2,28.25;78.55;41,2024-07-21 22:26:20
1512,t1g2:110,t1g2,28.22;78.59;42,2024-07-21 22:41:20
1513,t1g2:110,t1g2,28.19;78.80;42,2024-07-21 22:56:20
1514,t1g2:110,t1g2,28.21;78.82;41,2024-07-21 23:11:19
1515,t1g2:110,t1g2,28.18;79.23;41,2024-07-21 23:26:19
1516,t1g2:110,t1g2,28.17;79.39;41,2024-07-21 23:41:19
1517,t1g2:110,t1g2,28.24;79.17;42,2024-07-21 23:56:19
1518,t1g2:110,t1g2,28.12;79.64;41,2024-07-22 00:11:19
1519,t1g2:110,t1g2,28.12;79.72;41,2024-07-22 00:26:19
1520,t1g2:110,t1g2,28.07;79.96;41,2024-07-22 00:41:19
1521,t1g2:110,t1g2,28.12;79.57;42,2024-07-22 00:56:19
1522,t1g2:110,t1g2,28.07;80.12;41,2024-07-22 01:11:19
1523,t1g2:110,t1g2,28.05;80.47;41,2024-07-22 01:26:18
1524,t1g2:110,t1g2,28.09;80.61;41,2024-07-22 01:41:18
1525,t1g2:110,t1g2,28.03;81.06;40,2024-07-22 01:56:18
1526,t1g2:110,t1g2,28.04;81.01;40,2024-07-22 02:11:18
1527,t1g2:110,t1g2,28.00;81.16;40,2024-07-22 02:26:18
1528,t1g2:110,t1g2,28.01;81.34;40,2024-07-22 02:41:18
1529,t1g2:110,t1g2,28.01;81.51;39,2024-07-22 02:56:17
1530,t1g2:110,t1g2,28.04;81.07;41,2024-07-22 03:11:17
1531,t1g2:110,t1g2,28.00;81.25;41,2024-07-22 03:26:17
1532,t1g2:110,t1g2,27.97;81.56;41,2024-07-22 03:41:17
1533,t1g2:110,t1g2,28.00;81.48;41,2024-07-22 03:56:17
1534,t1g2:110,t1g2,27.96;81.55;41,2024-07-22 04:11:17
1535,t1g2:110,t1g2,28.01;81.62;41,2024-07-22 04:26:17
1536,t1g2:110,t1g2,27.98;81.79;41,2024-07-22 04:41:16
1537,t1g2:110,t1g2,27.94;82.26;40,2024-07-22 04:56:16
1538,t1g2:110,t1g2,27.96;82.53;40,2024-07-22 05:11:16
1539,t1g2:110,t1g2,27.98;82.69;40,2024-07-22 05:26:16
1540,t1g2:110,t1g2,28.00;82.90;40,2024-07-22 05:41:16
1541,t1g2:110,t1g2,27.97;83.14;38,2024-07-22 05:56:16
1542,t1g2:110,t1g2,27.96;83.17;40,2024-07-22 06:11:16
1543,t1g2:110,t1g2,27.90;83.44;39,2024-07-22 06:26:16
1544,t1g2:110,t1g2,28.22;80.14;41,2024-07-22 06:41:15
1545,t1g2:110,t1g2,27.90;78.50;44,2024-07-22 06:56:15
1546,t1g2:110,t1g2,27.67;76.29;47,2024-07-22 07:11:15
1547,t1g2:110,t1g2,27.05;74.56;48,2024-07-22 07:26:15
1548,t1g2:110,t1g2,26.78;72.06;48,2024-07-22 07:41:15
1549,t1g2:110,t1g2,26.43;69.86;50,2024-07-22 07:56:14
1550,t1g2:110,t1g2,26.13;68.28;48,2024-07-22 08:11:14
1551,t1g2:110,t1g2,25.93;67.01;47,2024-07-22 08:26:14
1552,t1g2:110,t1g2,25.75;66.04;46,2024-07-22 08:41:14
1553,t1g2:110,t1g2,25.50;65.96;46,2024-07-22 08:56:14
1554,t1g2:110,t1g2,25.36;65.45;45,2024-07-22 09:11:14
1555,t1g2:110,t1g2,25.21;65.19;45,2024-07-22 09:26:13
1556,t1g2:110,t1g2,25.27;64.85;44,2024-07-22 09:41:13
1557,t1g2:110,t1g2,25.16;65.05;44,2024-07-22 09:56:13
1558,t1g2:110,t1g2,25.13;64.46;43,2024-07-22 10:11:13
1559,t1g2:110,t1g2,25.13;64.13;45,2024-07-22 10:26:13
1560,t1g2:110,t1g2,25.00;64.37;46,2024-07-22 10:41:13
1561,t1g2:110,t1g2,25.10;65.06;45,2024-07-22 10:56:12
1562,t1g2:110,t1g2,25.14;65.07;45,2024-07-22 11:11:12
1563,t1g2:110,t1g2,25.14;65.81;45,2024-07-22 11:26:12
1564,t1g2:110,t1g2,25.40;66.52;44,2024-07-22 11:50:19
1565,t1g2:110,t1g2,25.37;66.52;44,2024-07-22 12:05:19
1566,t1g2:110,t1g2,25.38;66.72;45,2024-07-22 12:20:19
1567,t1g2:110,t1g2,25.41;67.76;43,2024-07-22 12:35:19
1568,t1g2:110,t1g2,25.67;66.88;44,2024-07-22 12:50:19
1569,t1g2:110,t1g2,25.71;68.35;43,2024-07-22 13:05:18
1570,t1g2:110,t1g2,25.71;67.79;41,2024-07-22 13:20:18
