id,clientID,topic,message,timestamp,Room_Temperature,Humidity,Air_Quality
871,t2g3:105,t2g3,24.44;62.28;42,2024-07-08 08:43:35,24.44,62.28,42
872,t2g3:105,t2g3,24.30;61.81;42,2024-07-08 08:58:36,24.30,61.81,42
873,t2g3:105,t2g3,24.18;61.91;42,2024-07-08 09:13:37,24.18,61.91,42
874,t2g3:105,t2g3,24.08;62.64;42,2024-07-08 09:28:38,24.08,62.64,42
875,t2g3:105,t2g3,23.98;63.23;42,2024-07-08 09:43:38,23.98,63.23,42
876,t2g3:105,t2g3,23.91;63.65;42,2024-07-08 09:58:39,23.91,63.65,42
877,t2g3:105,t2g3,23.81;62.95;42,2024-07-08 10:13:40,23.81,62.95,42
878,t2g3:105,t2g3,23.82;62.94;42,2024-07-08 10:28:40,23.82,62.94,42
879,t2g3:105,t2g3,23.78;62.64;42,2024-07-08 10:43:41,23.78,62.64,42
880,t2g3:105,t2g3,23.70;62.61;42,2024-07-08 10:58:42,23.70,62.61,42
881,t2g3:105,t2g3,23.78;62.08;42,2024-07-08 11:13:43,23.78,62.08,42
882,t2g3:105,t2g3,23.89;62.90;42,2024-07-08 11:28:44,23.89,62.90,42
883,t2g3:105,t2g3,23.94;62.56;42,2024-07-08 11:43:45,23.94,62.56,42
884,t2g3:105,t2g3,24.01;62.70;42,2024-07-08 11:58:45,24.01,62.70,42
885,t2g3:105,t2g3,24.08;64.08;42,2024-07-08 12:13:46,24.08,64.08,42
886,t2g3:105,t2g3,24.19;63.19;42,2024-07-08 12:28:47,24.19,63.19,42
887,t2g3:105,t2g3,24.18;63.09;42,2024-07-08 12:43:48,24.18,63.09,42
888,t2g3:105,t2g3,24.11;64.27;42,2024-07-08 12:58:49,24.11,64.27,42
889,t2g3:105,t2g3,24.11;64.72;42,2024-07-08 13:13:49,24.11,64.72,42
890,t2g3:105,t2g3,24.01;65.43;42,2024-07-08 13:28:50,24.01,65.43,42
891,t2g3:105,t2g3,24.08;66.36;42,2024-07-08 13:43:51,24.08,66.36,42
892,t2g3:105,t2g3,24.05;65.89;42,2024-07-08 13:58:52,24.05,65.89,42
893,t2g3:105,t2g3,24.01;65.59;42,2024-07-08 14:13:53,24.01,65.59,42
894,t2g3:105,t2g3,24.02;66.64;42,2024-07-08 14:28:53,24.02,66.64,42
895,t2g3:105,t2g3,24.11;66.33;42,2024-07-08 14:43:54,24.11,66.33,42
896,t2g3:105,t2g3,23.99;66.29;42,2024-07-08 14:58:55,23.99,66.29,42
897,t2g3:105,t2g3,23.92;65.84;42,2024-07-08 15:13:56,23.92,65.84,42
898,t2g3:105,t2g3,23.95;67.35;42,2024-07-08 15:28:57,23.95,67.35,42
899,t2g3:105,t2g3,23.92;66.99;42,2024-07-08 15:43:57,23.92,66.99,42
900,t2g3:105,t2g3,23.85;67.62;42,2024-07-08 15:58:58,23.85,67.62,42
901,t2g3:105,t2g3,23.87;66.17;42,2024-07-08 16:13:59,23.87,66.17,42
902,t2g3:105,t2g3,23.80;66.62;42,2024-07-08 16:29:00,23.80,66.62,42
903,t2g3:105,t2g3,23.78;67.25;42,2024-07-08 16:44:01,23.78,67.25,42
904,t2g3:105,t2g3,23.64;66.71;42,2024-07-08 16:59:01,23.64,66.71,42
905,t2g3:105,t2g3,23.60;66.44;42,2024-07-08 17:14:02,23.60,66.44,42
906,t2g3:105,t2g3,23.56;66.48;42,2024-07-08 17:29:03,23.56,66.48,42
907,t2g3:105,t2g3,23.56;67.71;42,2024-07-08 17:44:04,23.56,67.71,42
908,t2g3:105,t2g3,23.57;67.95;42,2024-07-08 17:59:04,23.57,67.95,42
909,t2g3:105,t2g3,23.54;67.86;42,2024-07-08 18:14:05,23.54,67.86,42
910,t2g3:105,t2g3,23.53;68.06;42,2024-07-08 18:29:06,23.53,68.06,42
911,t2g3:105,t2g3,23.50;67.06;42,2024-07-08 18:44:07,23.50,67.06,42
912,t2g3:105,t2g3,23.30;67.46;42,2024-07-08 18:59:08,23.30,67.46,42
913,t2g3:105,t2g3,23.80;66.60;42,2024-07-08 19:14:08,23.80,66.60,42
914,t2g3:105,t2g3,24.13;67.16;42,2024-07-08 19:29:09,24.13,67.16,42
915,t2g3:105,t2g3,24.39;68.23;42,2024-07-08 19:44:10,24.39,68.23,42
916,t2g3:105,t2g3,24.50;68.76;42,2024-07-08 19:59:11,24.50,68.76,42
917,t2g3:105,t2g3,24.64;69.02;42,2024-07-08 20:14:12,24.64,69.02,42
918,t2g3:105,t2g3,24.76;69.19;42,2024-07-08 20:29:13,24.76,69.19,42
919,t2g3:105,t2g3,24.87;70.52;42,2024-07-08 20:44:13,24.87,70.52,42
920,t2g3:105,t2g3,24.94;70.59;42,2024-07-08 20:59:14,24.94,70.59,42
921,t2g3:105,t2g3,25.01;71.45;42,2024-07-08 21:14:15,25.01,71.45,42
922,t2g3:105,t2g3,25.11;72.45;42,2024-07-08 21:29:16,25.11,72.45,42
923,t2g3:105,t2g3,25.14;73.58;42,2024-07-08 21:44:17,25.14,73.58,42
924,t2g3:105,t2g3,25.18;73.98;42,2024-07-08 21:59:17,25.18,73.98,42
925,t2g3:105,t2g3,25.26;74.65;42,2024-07-08 22:14:18,25.26,74.65,42
926,t2g3:105,t2g3,25.34;74.69;42,2024-07-08 22:29:19,25.34,74.69,42
927,t2g3:105,t2g3,25.35;74.92;42,2024-07-08 22:44:20,25.35,74.92,42
928,t2g3:105,t2g3,25.41;74.79;42,2024-07-08 22:59:21,25.41,74.79,42
929,t2g3:105,t2g3,25.44;75.37;42,2024-07-08 23:14:21,25.44,75.37,42
930,t2g3:105,t2g3,25.49;75.45;42,2024-07-08 23:29:22,25.49,75.45,42
931,t2g3:105,t2g3,25.52;75.56;42,2024-07-08 23:44:23,25.52,75.56,42
932,t2g3:105,t2g3,25.55;75.82;42,2024-07-08 23:59:24,25.55,75.82,42
933,t2g3:105,t2g3,25.61;75.79;42,2024-07-09 00:14:24,25.61,75.79,42
934,t2g3:105,t2g3,25.61;76.15;42,2024-07-09 00:29:25,25.61,76.15,42
935,t2g3:105,t2g3,25.62;76.55;42,2024-07-09 00:44:26,25.62,76.55,42
936,t2g3:105,t2g3,25.68;76.51;42,2024-07-09 00:59:27,25.68,76.51,42
937,t2g3:105,t2g3,25.70;77.01;42,2024-07-09 01:14:28,25.70,77.01,42
938,t2g3:105,t2g3,25.72;77.25;42,2024-07-09 01:29:28,25.72,77.25,42
939,t2g3:105,t2g3,25.75;77.49;42,2024-07-09 01:44:29,25.75,77.49,42
940,t2g3:105,t2g3,25.75;77.78;42,2024-07-09 01:59:30,25.75,77.78,42
941,t2g3:105,t2g3,25.79;78.03;42,2024-07-09 02:14:31,25.79,78.03,42
942,t2g3:105,t2g3,25.82;78.02;42,2024-07-09 02:29:32,25.82,78.02,42
943,t2g3:105,t2g3,25.80;77.99;42,2024-07-09 02:44:32,25.80,77.99,42
944,t2g3:105,t2g3,25.83;78.07;42,2024-07-09 02:59:33,25.83,78.07,42
945,t2g3:105,t2g3,25.86;78.06;42,2024-07-09 03:14:34,25.86,78.06,42
946,t2g3:105,t2g3,25.87;78.04;42,2024-07-09 03:29:35,25.87,78.04,42
947,t2g3:105,t2g3,25.90;78.31;42,2024-07-09 03:44:35,25.90,78.31,42
948,t2g3:105,t2g3,25.92;78.21;42,2024-07-09 03:59:36,25.92,78.21,42
949,t2g3:105,t2g3,25.93;78.38;42,2024-07-09 04:14:37,25.93,78.38,42
950,t2g3:105,t2g3,25.92;78.28;42,2024-07-09 04:29:38,25.92,78.28,42
951,t2g3:105,t2g3,25.94;78.70;42,2024-07-09 04:44:38,25.94,78.70,42
952,t2g3:105,t2g3,25.97;79.30;42,2024-07-09 04:59:39,25.97,79.30,42
953,t2g3:105,t2g3,25.97;79.30;42,2024-07-09 05:14:40,25.97,79.30,42
954,t2g3:105,t2g3,25.99;79.69;42,2024-07-09 05:29:41,25.99,79.69,42
955,t2g3:105,t2g3,26.01;79.80;42,2024-07-09 05:44:41,26.01,79.80,42
956,t2g3:105,t2g3,26.01;80.32;42,2024-07-09 05:59:42,26.01,80.32,42
957,t2g3:105,t2g3,26.04;80.13;42,2024-07-09 06:14:43,26.04,80.13,42
958,t2g3:105,t2g3,26.05;80.27;42,2024-07-09 06:29:44,26.05,80.27,42
959,t2g3:105,t2g3,25.62;76.04;42,2024-07-09 06:44:44,25.62,76.04,42
960,t2g3:105,t2g3,25.13;73.82;42,2024-07-09 06:59:45,25.13,73.82,42
961,t2g3:105,t2g3,24.76;72.48;42,2024-07-09 07:14:46,24.76,72.48,42
962,t2g3:105,t2g3,24.49;70.65;42,2024-07-09 07:29:46,24.49,70.65,42
963,t2g3:105,t2g3,24.23;68.87;42,2024-07-09 07:44:47,24.23,68.87,42
964,t2g3:105,t2g3,23.91;66.71;42,2024-07-09 07:59:48,23.91,66.71,42
965,t2g3:105,t2g3,23.58;64.90;42,2024-07-09 08:14:48,23.58,64.90,42
966,t2g3:105,t2g3,23.31;63.81;42,2024-07-09 08:29:49,23.31,63.81,42
967,t2g3:105,t2g3,23.17;62.99;42,2024-07-09 08:44:50,23.17,62.99,42
968,t2g3:105,t2g3,23.10;64.38;42,2024-07-09 08:59:51,23.10,64.38,42
969,t2g3:105,t2g3,23.12;64.91;42,2024-07-09 09:14:51,23.12,64.91,42
970,t2g3:105,t2g3,23.09;63.84;42,2024-07-09 09:29:52,23.09,63.84,42
971,t2g3:105,t2g3,23.09;64.25;42,2024-07-09 09:44:53,23.09,64.25,42
972,t2g3:105,t2g3,23.10;64.02;42,2024-07-09 09:59:54,23.10,64.02,42
973,t2g3:105,t2g3,23.10;63.99;42,2024-07-09 10:14:54,23.10,63.99,42
974,t2g3:105,t2g3,23.09;65.29;42,2024-07-09 10:29:55,23.09,65.29,42
975,t2g3:105,t2g3,23.06;64.78;42,2024-07-09 10:44:56,23.06,64.78,42
976,t2g3:105,t2g3,23.06;63.98;42,2024-07-09 10:59:56,23.06,63.98,42
977,t2g3:105,t2g3,23.13;64.98;42,2024-07-09 11:14:57,23.13,64.98,42
978,t2g3:105,t2g3,23.07;64.46;42,2024-07-09 11:29:58,23.07,64.46,42
979,t2g3:105,t2g3,23.13;64.32;42,2024-07-09 11:44:59,23.13,64.32,42
980,t2g3:105,t2g3,23.17;64.73;42,2024-07-09 12:00:00,23.17,64.73,42
981,t2g3:105,t2g3,23.20;64.71;42,2024-07-09 12:15:00,23.20,64.71,42
982,t2g3:105,t2g3,23.24;64.58;42,2024-07-09 12:30:01,23.24,64.58,42
983,t2g3:105,t2g3,23.29;64.85;42,2024-07-09 12:45:02,23.29,64.85,42
984,t2g3:105,t2g3,23.13;63.76;42,2024-07-09 13:00:03,23.13,63.76,42
985,t2g3:105,t2g3,23.20;64.87;42,2024-07-09 13:15:04,23.20,64.87,42
986,t2g3:105,t2g3,23.09;65.49;42,2024-07-09 13:30:04,23.09,65.49,42
987,t2g3:105,t2g3,23.10;66.60;42,2024-07-09 13:45:05,23.10,66.60,42
988,t2g3:105,t2g3,23.06;65.90;42,2024-07-09 14:00:06,23.06,65.90,42
989,t2g3:105,t2g3,23.06;66.22;42,2024-07-09 14:15:07,23.06,66.22,42
990,t2g3:105,t2g3,22.99;66.11;42,2024-07-09 14:30:08,22.99,66.11,42
991,t2g3:105,t2g3,23.02;67.17;42,2024-07-09 14:45:08,23.02,67.17,42
992,t2g3:105,t2g3,23.05;67.26;42,2024-07-09 15:00:09,23.05,67.26,42
993,t2g3:105,t2g3,23.16;66.09;42,2024-07-09 15:15:10,23.16,66.09,42
994,t2g3:105,t2g3,23.33;66.17;42,2024-07-09 15:30:11,23.33,66.17,42
995,t2g3:105,t2g3,23.60;66.46;42,2024-07-09 15:45:11,23.60,66.46,42
996,t2g3:105,t2g3,23.81;66.05;42,2024-07-09 16:00:12,23.81,66.05,42
997,t2g3:105,t2g3,23.89;67.00;42,2024-07-09 16:15:13,23.89,67.00,42
998,t2g3:105,t2g3,23.84;66.89;42,2024-07-09 16:30:14,23.84,66.89,42
999,t2g3:105,t2g3,23.77;66.80;42,2024-07-09 16:45:15,23.77,66.80,42
1000,t2g3:105,t2g3,23.75;66.69;42,2024-07-09 17:00:15,23.75,66.69,42
1001,t2g3:105,t2g3,23.72;66.45;42,2024-07-09 17:15:16,23.72,66.45,42
1002,t2g3:105,t2g3,23.82;66.21;42,2024-07-09 17:30:17,23.82,66.21,42
1003,t2g3:105,t2g3,23.91;66.15;42,2024-07-09 17:45:17,23.91,66.15,42
1004,t2g3:105,t2g3,24.05;65.32;42,2024-07-09 18:00:18,24.05,65.32,42
1005,t2g3:105,t2g3,24.08;66.18;42,2024-07-09 18:15:19,24.08,66.18,42
1006,t2g3:105,t2g3,24.09;66.36;42,2024-07-09 18:30:20,24.09,66.36,42
1007,t2g3:105,t2g3,23.97;66.27;42,2024-07-09 18:45:20,23.97,66.27,42
1008,t2g3:105,t2g3,23.87;65.53;42,2024-07-09 19:00:21,23.87,65.53,42
1009,t2g3:105,t2g3,24.30;64.85;42,2024-07-09 19:15:22,24.30,64.85,42
1010,t2g3:105,t2g3,24.57;65.04;42,2024-07-09 19:30:22,24.57,65.04,42
1011,t2g3:105,t2g3,24.73;65.27;42,2024-07-09 19:45:23,24.73,65.27,42
1012,t2g3:105,t2g3,24.84;65.54;42,2024-07-09 20:00:24,24.84,65.54,42
1013,t2g3:105,t2g3,24.91;65.88;42,2024-07-09 20:15:25,24.91,65.88,42
1014,t2g3:105,t2g3,25.03;67.17;42,2024-07-09 20:30:25,25.03,67.17,42
1015,t2g3:105,t2g3,25.07;67.68;42,2024-07-09 20:45:26,25.07,67.68,42
1016,t2g3:105,t2g3,25.11;68.35;42,2024-07-09 21:00:27,25.11,68.35,42
1017,t2g3:105,t2g3,25.17;69.32;42,2024-07-09 21:15:27,25.17,69.32,42
1018,t2g3:105,t2g3,25.21;69.70;42,2024-07-09 21:30:28,25.21,69.70,42
1019,t2g3:105,t2g3,25.28;70.19;42,2024-07-09 21:45:29,25.28,70.19,42
1020,t2g3:105,t2g3,25.29;70.74;42,2024-07-09 22:00:30,25.29,70.74,42
1021,t2g3:105,t2g3,25.35;71.28;42,2024-07-09 22:15:30,25.35,71.28,42
1022,t2g3:105,t2g3,25.39;71.80;42,2024-07-09 22:30:31,25.39,71.80,42
1023,t2g3:105,t2g3,25.41;72.25;42,2024-07-09 22:45:31,25.41,72.25,42
1024,t2g3:105,t2g3,25.45;72.21;42,2024-07-09 23:00:32,25.45,72.21,42
1025,t2g3:105,t2g3,25.48;72.48;42,2024-07-09 23:15:33,25.48,72.48,42
1026,t2g3:105,t2g3,25.49;72.32;42,2024-07-09 23:30:34,25.49,72.32,42
1027,t2g3:105,t2g3,25.53;72.73;42,2024-07-09 23:45:34,25.53,72.73,42
1028,t2g3:105,t2g3,25.53;73.22;42,2024-07-10 00:00:35,25.53,73.22,42
1029,t2g3:105,t2g3,25.55;73.83;42,2024-07-10 00:15:36,25.55,73.83,42
1030,t2g3:105,t2g3,25.58;74.00;42,2024-07-10 00:30:37,25.58,74.00,42
1031,t2g3:105,t2g3,25.62;74.30;42,2024-07-10 00:45:37,25.62,74.30,42
1032,t2g3:105,t2g3,25.61;74.61;42,2024-07-10 01:00:38,25.61,74.61,42
1033,t2g3:105,t2g3,25.66;75.02;42,2024-07-10 01:15:39,25.66,75.02,42
1034,t2g3:105,t2g3,25.69;75.86;42,2024-07-10 01:30:39,25.69,75.86,42
1035,t2g3:105,t2g3,25.69;75.98;42,2024-07-10 01:45:40,25.69,75.98,42
1036,t2g3:105,t2g3,25.70;76.75;42,2024-07-10 02:00:41,25.70,76.75,42
1037,t2g3:105,t2g3,25.72;76.78;42,2024-07-10 02:15:41,25.72,76.78,42
1038,t2g3:105,t2g3,25.73;76.60;42,2024-07-10 02:30:42,25.73,76.60,42
1039,t2g3:105,t2g3,25.79;76.51;42,2024-07-10 02:45:43,25.79,76.51,42
1040,t2g3:105,t2g3,25.79;76.93;42,2024-07-10 03:00:43,25.79,76.93,42
1041,t2g3:105,t2g3,25.77;77.01;42,2024-07-10 03:15:44,25.77,77.01,42
1042,t2g3:105,t2g3,25.83;77.27;42,2024-07-10 03:30:45,25.83,77.27,42
1043,t2g3:105,t2g3,25.82;77.24;42,2024-07-10 03:45:45,25.82,77.24,42
1044,t2g3:105,t2g3,25.83;77.40;42,2024-07-10 04:00:46,25.83,77.40,42
1045,t2g3:105,t2g3,25.83;77.70;42,2024-07-10 04:15:47,25.83,77.70,42
1046,t2g3:105,t2g3,25.86;78.14;42,2024-07-10 04:30:47,25.86,78.14,42
1047,t2g3:105,t2g3,25.87;78.32;42,2024-07-10 04:45:48,25.87,78.32,42
1048,t2g3:105,t2g3,25.86;78.55;42,2024-07-10 05:00:49,25.86,78.55,42
1049,t2g3:105,t2g3,25.89;79.04;42,2024-07-10 05:15:50,25.89,79.04,42
1050,t2g3:105,t2g3,25.89;79.14;42,2024-07-10 05:30:50,25.89,79.14,42
1051,t2g3:105,t2g3,25.90;79.28;42,2024-07-10 05:45:51,25.90,79.28,42
1052,t2g3:105,t2g3,25.93;79.49;42,2024-07-10 06:00:52,25.93,79.49,42
1053,t2g3:105,t2g3,25.92;79.65;42,2024-07-10 06:15:52,25.92,79.65,42
1054,t2g3:105,t2g3,25.93;79.76;42,2024-07-10 06:30:53,25.93,79.76,42
1055,t2g3:105,t2g3,25.49;75.48;42,2024-07-10 06:45:54,25.49,75.48,42
1056,t2g3:105,t2g3,24.94;73.14;42,2024-07-10 07:00:55,24.94,73.14,42
1057,t2g3:105,t2g3,24.64;71.69;42,2024-07-10 07:15:55,24.64,71.69,42
1058,t2g3:105,t2g3,24.32;69.85;42,2024-07-10 07:30:56,24.32,69.85,42
1059,t2g3:105,t2g3,24.05;68.22;42,2024-07-10 07:45:57,24.05,68.22,42
1060,t2g3:105,t2g3,23.77;65.94;42,2024-07-10 08:00:58,23.77,65.94,42
1061,t2g3:105,t2g3,23.41;64.45;42,2024-07-10 08:15:58,23.41,64.45,42
1062,t2g3:105,t2g3,23.26;63.60;42,2024-07-10 08:30:59,23.26,63.60,42
1063,t2g3:105,t2g3,23.10;62.92;42,2024-07-10 08:46:00,23.10,62.92,42
1064,t2g3:105,t2g3,22.98;62.58;42,2024-07-10 09:01:01,22.98,62.58,42
1065,t2g3:105,t2g3,22.96;62.24;42,2024-07-10 09:16:01,22.96,62.24,42
1066,t2g3:105,t2g3,22.92;62.36;42,2024-07-10 09:31:02,22.92,62.36,42
1067,t2g3:105,t2g3,22.93;62.21;42,2024-07-10 09:46:03,22.93,62.21,42
1068,t2g3:105,t2g3,22.99;61.82;42,2024-07-10 10:01:04,22.99,61.82,42
1069,t2g3:105,t2g3,22.99;62.04;42,2024-07-10 10:16:05,22.99,62.04,42
1070,t2g3:105,t2g3,23.01;61.92;42,2024-07-10 10:31:06,23.01,61.92,42
1071,t2g3:105,t2g3,23.07;62.52;42,2024-07-10 10:46:06,23.07,62.52,42
1072,t2g3:105,t2g3,22.98;62.46;42,2024-07-10 11:01:07,22.98,62.46,42
1073,t2g3:105,t2g3,22.99;63.92;42,2024-07-10 11:16:08,22.99,63.92,42
1074,t2g3:105,t2g3,23.16;63.93;42,2024-07-10 11:31:09,23.16,63.93,42
1075,t2g3:105,t2g3,23.23;64.63;42,2024-07-10 11:46:10,23.23,64.63,42
1076,t2g3:105,t2g3,23.41;64.85;42,2024-07-10 12:01:11,23.41,64.85,42
1077,t2g3:105,t2g3,23.54;65.13;42,2024-07-10 12:16:11,23.54,65.13,42
1078,t2g3:105,t2g3,23.64;63.89;42,2024-07-10 12:31:12,23.64,63.89,42
1079,t2g3:105,t2g3,23.67;64.34;42,2024-07-10 12:46:13,23.67,64.34,42
1080,t2g3:105,t2g3,23.72;63.54;42,2024-07-10 13:01:14,23.72,63.54,42
1081,t2g3:105,t2g3,23.81;63.72;42,2024-07-10 13:16:15,23.81,63.72,42
1082,t2g3:105,t2g3,23.80;64.49;42,2024-07-10 13:31:15,23.80,64.49,42
1083,t2g3:105,t2g3,23.77;63.63;42,2024-07-10 13:46:16,23.77,63.63,42
1084,t2g3:105,t2g3,23.78;63.44;42,2024-07-10 14:01:17,23.78,63.44,42
1085,t2g3:105,t2g3,23.80;63.60;42,2024-07-10 14:16:18,23.80,63.60,42
1086,t2g3:105,t2g3,23.85;64.45;42,2024-07-10 14:31:19,23.85,64.45,42
1087,t2g3:105,t2g3,23.98;63.87;42,2024-07-10 14:46:19,23.98,63.87,42
1088,t2g3:105,t2g3,23.97;63.46;42,2024-07-10 15:01:20,23.97,63.46,42
1089,t2g3:105,t2g3,24.02;63.60;42,2024-07-10 15:16:21,24.02,63.60,42
1090,t2g3:105,t2g3,24.11;63.11;42,2024-07-10 15:31:22,24.11,63.11,42
1091,t2g3:105,t2g3,24.20;64.28;42,2024-07-10 15:46:23,24.20,64.28,42
1092,t2g3:105,t2g3,24.39;63.70;42,2024-07-10 16:01:24,24.39,63.70,42
1093,t2g3:105,t2g3,24.47;64.21;42,2024-07-10 16:16:24,24.47,64.21,42
1094,t2g3:105,t2g3,24.42;64.60;42,2024-07-10 16:31:25,24.42,64.60,42
1095,t2g3:105,t2g3,24.32;64.35;42,2024-07-10 16:46:26,24.32,64.35,42
1096,t2g3:105,t2g3,24.20;64.04;42,2024-07-10 17:01:27,24.20,64.04,42
1097,t2g3:105,t2g3,24.20;64.39;42,2024-07-10 17:16:27,24.20,64.39,42
1098,t2g3:105,t2g3,24.19;64.55;42,2024-07-10 17:31:28,24.19,64.55,42
1099,t2g3:105,t2g3,24.12;64.10;42,2024-07-10 17:46:29,24.12,64.10,42
1100,t2g3:105,t2g3,24.11;63.82;42,2024-07-10 18:01:30,24.11,63.82,42
1101,t2g3:105,t2g3,23.95;63.66;42,2024-07-10 18:16:31,23.95,63.66,42
1102,t2g3:105,t2g3,23.78;63.57;42,2024-07-10 18:31:31,23.78,63.57,42
1103,t2g3:105,t2g3,23.61;63.97;42,2024-07-10 18:46:32,23.61,63.97,42
1104,t2g3:105,t2g3,23.49;63.33;42,2024-07-10 19:01:33,23.49,63.33,42
1105,t2g3:105,t2g3,24.11;63.30;42,2024-07-10 19:16:34,24.11,63.30,42
1106,t2g3:105,t2g3,24.43;65.09;42,2024-07-10 19:31:34,24.43,65.09,42
1107,t2g3:105,t2g3,24.64;65.77;42,2024-07-10 19:46:35,24.64,65.77,42
1108,t2g3:105,t2g3,24.76;66.03;42,2024-07-10 20:01:36,24.76,66.03,42
1109,t2g3:105,t2g3,24.88;67.62;42,2024-07-10 20:16:37,24.88,67.62,42
1110,t2g3:105,t2g3,24.91;68.95;42,2024-07-10 20:31:37,24.91,68.95,42
1111,t2g3:105,t2g3,25.01;68.59;42,2024-07-10 20:46:38,25.01,68.59,42
1112,t2g3:105,t2g3,25.10;69.50;42,2024-07-10 21:01:39,25.10,69.50,42
1113,t2g3:105,t2g3,25.14;70.59;42,2024-07-10 21:16:40,25.14,70.59,42
1114,t2g3:105,t2g3,25.22;70.43;42,2024-07-10 21:31:41,25.22,70.43,42
1115,t2g3:105,t2g3,25.28;71.02;42,2024-07-10 21:46:41,25.28,71.02,42
1116,t2g3:105,t2g3,25.29;71.23;42,2024-07-10 22:01:42,25.29,71.23,42
1117,t2g3:105,t2g3,25.35;72.11;42,2024-07-10 22:16:43,25.35,72.11,42
1118,t2g3:105,t2g3,25.38;72.74;42,2024-07-10 22:31:44,25.38,72.74,42
1119,t2g3:105,t2g3,25.42;73.16;42,2024-07-10 22:46:44,25.42,73.16,42
1120,t2g3:105,t2g3,25.48;73.57;42,2024-07-10 23:01:45,25.48,73.57,42
1121,t2g3:105,t2g3,25.52;73.37;42,2024-07-10 23:16:46,25.52,73.37,42
1122,t2g3:105,t2g3,25.52;73.61;42,2024-07-10 23:31:47,25.52,73.61,42
1123,t2g3:105,t2g3,25.58;74.05;42,2024-07-10 23:46:47,25.58,74.05,42
1124,t2g3:105,t2g3,25.59;73.91;42,2024-07-11 00:01:48,25.59,73.91,42
1125,t2g3:105,t2g3,25.61;74.15;42,2024-07-11 00:16:49,25.61,74.15,42
1126,t2g3:105,t2g3,25.62;74.37;42,2024-07-11 00:31:50,25.62,74.37,42
1127,t2g3:105,t2g3,25.66;74.33;42,2024-07-11 00:46:50,25.66,74.33,42
1128,t2g3:105,t2g3,25.69;75.01;42,2024-07-11 01:01:51,25.69,75.01,42
1129,t2g3:105,t2g3,25.73;75.53;42,2024-07-11 01:16:52,25.73,75.53,42
1130,t2g3:105,t2g3,25.77;76.30;42,2024-07-11 01:31:53,25.77,76.30,42
1131,t2g3:105,t2g3,25.77;76.67;42,2024-07-11 01:46:53,25.77,76.67,42
1132,t2g3:105,t2g3,25.77;77.37;42,2024-07-11 02:01:54,25.77,77.37,42
1133,t2g3:105,t2g3,25.80;77.12;42,2024-07-11 02:16:55,25.80,77.12,42
1134,t2g3:105,t2g3,25.83;77.08;42,2024-07-11 02:31:56,25.83,77.08,42
1135,t2g3:105,t2g3,25.86;77.40;42,2024-07-11 02:46:56,25.86,77.40,42
1136,t2g3:105,t2g3,25.87;78.00;42,2024-07-11 03:01:57,25.87,78.00,42
1137,t2g3:105,t2g3,25.90;78.26;42,2024-07-11 03:16:58,25.90,78.26,42
1138,t2g3:105,t2g3,25.92;78.73;42,2024-07-11 03:31:58,25.92,78.73,42
1139,t2g3:105,t2g3,25.93;78.64;42,2024-07-11 03:46:59,25.93,78.64,42
1140,t2g3:105,t2g3,25.94;78.27;42,2024-07-11 04:02:00,25.94,78.27,42
1141,t2g3:105,t2g3,25.94;78.01;42,2024-07-11 04:17:01,25.94,78.01,42
1142,t2g3:105,t2g3,25.92;77.98;42,2024-07-11 04:32:01,25.92,77.98,42
1143,t2g3:105,t2g3,25.96;78.12;42,2024-07-11 04:47:02,25.96,78.12,42
1144,t2g3:105,t2g3,25.97;78.44;42,2024-07-11 05:02:03,25.97,78.44,42
1145,t2g3:105,t2g3,26.01;78.67;42,2024-07-11 05:17:04,26.01,78.67,42
1146,t2g3:105,t2g3,26.01;78.83;42,2024-07-11 05:32:05,26.01,78.83,42
1147,t2g3:105,t2g3,26.05;79.33;42,2024-07-11 05:47:06,26.05,79.33,42
1148,t2g3:105,t2g3,26.05;79.51;42,2024-07-11 06:02:06,26.05,79.51,42
1149,t2g3:105,t2g3,26.04;79.40;42,2024-07-11 06:17:07,26.04,79.40,42
1150,t2g3:105,t2g3,26.05;79.39;42,2024-07-11 06:32:08,26.05,79.39,42
1151,t2g3:105,t2g3,25.62;75.01;42,2024-07-11 06:47:08,25.62,75.01,42
1152,t2g3:105,t2g3,25.19;72.94;42,2024-07-11 07:02:09,25.19,72.94,42
1153,t2g3:105,t2g3,24.86;71.62;42,2024-07-11 07:17:10,24.86,71.62,42
1154,t2g3:105,t2g3,24.55;69.72;42,2024-07-11 07:32:11,24.55,69.72,42
1155,t2g3:105,t2g3,24.29;68.20;42,2024-07-11 07:47:12,24.29,68.20,42
1156,t2g3:105,t2g3,23.98;66.16;42,2024-07-11 08:02:13,23.98,66.16,42
1157,t2g3:105,t2g3,23.71;64.54;42,2024-07-11 08:17:13,23.71,64.54,42
1158,t2g3:105,t2g3,23.50;63.54;42,2024-07-11 08:32:14,23.50,63.54,42
1159,t2g3:105,t2g3,23.36;63.16;42,2024-07-11 08:47:15,23.36,63.16,42
1160,t2g3:105,t2g3,23.29;62.56;42,2024-07-11 09:02:16,23.29,62.56,42
1161,t2g3:105,t2g3,23.19;62.49;42,2024-07-11 09:17:17,23.19,62.49,42
1162,t2g3:105,t2g3,23.13;62.12;42,2024-07-11 09:32:18,23.13,62.12,42
1163,t2g3:105,t2g3,23.09;62.03;42,2024-07-11 09:47:18,23.09,62.03,42
