id,clientID,topic,message,timestamp
691,t2g2:114,t2g2,22.54;62.30;42;Min;,2024-07-05 11:18:21
692,t2g2:114,t2g2,22.61;62.93;43;Min;,2024-07-05 11:28:21
693,t2g2:114,t2g2,22.62;63.99;44;Min;,2024-07-05 11:38:21
694,t2g2:114,t2g2,22.83;63.26;44;Min;,2024-07-05 11:48:22
695,t2g2:114,t2g2,22.71;64.26;44;Min;,2024-07-05 11:58:22
696,t2g2:114,t2g2,22.85;63.81;44;Min;,2024-07-05 12:08:22
697,t2g2:114,t2g2,23.07;63.22;44;Min;,2024-07-05 12:18:23
698,t2g2:114,t2g2,23.16;63.83;45;Min;,2024-07-05 12:28:23
699,t2g2:114,t2g2,23.20;63.68;45;Min;,2024-07-05 12:38:23
700,t2g2:114,t2g2,23.29;64.15;45;Min;,2024-07-05 12:48:24
701,t2g2:114,t2g2,23.16;64.44;45;Min;,2024-07-05 12:58:24
702,t2g2:114,t2g2,23.52;63.79;46;Min;,2024-07-05 13:08:24
703,t2g2:114,t2g2,23.50;64.37;45;Min;,2024-07-05 13:18:25
704,t2g2:114,t2g2,23.64;64.51;44;Min;,2024-07-05 13:28:25
705,t2g2:114,t2g2,23.63;64.43;45;Min;,2024-07-05 13:38:25
706,t2g2:114,t2g2,23.70;64.21;44;Min;,2024-07-05 13:48:26
707,t2g2:114,t2g2,23.88;63.74;44;Min;,2024-07-05 13:58:26
708,t2g2:114,t2g2,23.88;63.45;44;Min;,2024-07-05 14:08:27
709,t2g2:114,t2g2,23.71;63.59;43;Min;,2024-07-05 14:18:27
710,t2g2:114,t2g2,23.91;63.60;44;Min;,2024-07-05 14:28:27
711,t2g2:114,t2g2,24.00;63.99;43;Min;,2024-07-05 14:38:28
712,t2g2:114,t2g2,24.18;63.82;43;Min;,2024-07-05 14:48:28
713,t2g2:114,t2g2,24.39;62.67;43;Min;,2024-07-05 14:58:28
714,t2g2:114,t2g2,24.38;63.43;42;Min;,2024-07-05 15:08:29
715,t2g2:114,t2g2,24.67;63.05;41;Min;,2024-07-05 15:18:29
716,t2g2:114,t2g2,24.53;64.31;42;Min;,2024-07-05 15:28:30
717,t2g2:114,t2g2,24.84;63.67;41;Min;,2024-07-05 15:38:30
718,t2g2:114,t2g2,24.84;62.97;41;Min;,2024-07-05 15:48:30
719,t2g2:114,t2g2,24.84;63.51;41;Min;,2024-07-05 15:58:31
720,t2g2:114,t2g2,24.66;64.06;41;Min;,2024-07-05 16:08:31
721,t2g2:114,t2g2,24.63;63.75;41;Min;,2024-07-05 16:18:31
722,t2g2:114,t2g2,24.64;63.61;41;Min;,2024-07-05 16:28:32
723,t2g2:114,t2g2,24.73;62.72;42;Min;,2024-07-05 16:38:32
724,t2g2:114,t2g2,24.80;62.98;41;Min;,2024-07-05 16:48:32
725,t2g2:114,t2g2,24.72;62.53;45;Min;,2024-07-05 16:58:33
726,t2g2:114,t2g2,24.77;62.09;44;Min;,2024-07-05 17:08:33
727,t2g2:114,t2g2,24.49;62.90;42;Min;,2024-07-05 17:18:34
728,t2g2:114,t2g2,24.38;63.34;42;Min;,2024-07-05 17:28:34
729,t2g2:114,t2g2,24.15;63.91;41;Min;,2024-07-05 17:38:34
730,t2g2:114,t2g2,24.16;63.28;42;Min;,2024-07-05 17:48:35
731,t2g2:114,t2g2,24.04;64.02;42;Min;,2024-07-05 17:58:35
732,t2g2:114,t2g2,23.94;63.54;44;Min;,2024-07-05 18:08:35
733,t2g2:114,t2g2,23.84;64.05;45;Min;,2024-07-05 18:18:36
734,t2g2:114,t2g2,23.74;64.54;46;Min;,2024-07-05 18:28:36
735,t2g2:114,t2g2,23.74;64.07;47;Min;,2024-07-05 18:38:37
736,t2g2:114,t2g2,23.77;64.67;47;Min;,2024-07-05 18:48:37
737,t2g2:114,t2g2,23.67;64.28;47;Min;,2024-07-05 18:58:37
738,t2g2:114,t2g2,24.15;63.14;46;Min;,2024-07-05 19:08:38
739,t2g2:114,t2g2,24.49;62.14;45;Min;,2024-07-05 19:18:38
740,t2g2:114,t2g2,24.67;62.81;44;Min;,2024-07-05 19:28:38
741,t2g2:114,t2g2,24.80;62.42;44;Min;,2024-07-05 19:38:39
742,t2g2:114,t2g2,24.87;62.04;45;Min;,2024-07-05 19:48:39
743,t2g2:114,t2g2,24.91;62.56;44;Min;,2024-07-05 19:58:39
744,t2g2:114,t2g2,25.02;62.53;45;Min;,2024-07-05 20:08:40
745,t2g2:114,t2g2,25.11;63.68;44;Min;,2024-07-05 20:18:40
746,t2g2:114,t2g2,25.14;65.49;43;Min;,2024-07-05 20:28:40
747,t2g2:114,t2g2,25.21;66.41;43;Min;,2024-07-05 20:38:40
748,t2g2:114,t2g2,25.24;67.61;42;Min;,2024-07-05 20:48:41
749,t2g2:114,t2g2,25.30;68.58;42;Min;,2024-07-05 20:58:41
750,t2g2:114,t2g2,25.33;69.38;43;Min;,2024-07-05 21:08:41
751,t2g2:114,t2g2,25.35;70.20;42;Min;,2024-07-05 21:18:42
752,t2g2:114,t2g2,25.40;70.52;42;Min;,2024-07-05 21:28:42
753,t2g2:114,t2g2,25.42;70.93;42;Min;,2024-07-05 21:38:42
754,t2g2:114,t2g2,25.46;71.22;43;Min;,2024-07-05 21:48:43
755,t2g2:114,t2g2,25.49;72.05;43;Min;,2024-07-05 21:58:43
756,t2g2:114,t2g2,25.54;72.29;43;Min;,2024-07-05 22:08:43
757,t2g2:114,t2g2,25.58;72.65;43;Min;,2024-07-05 22:18:44
758,t2g2:114,t2g2,25.60;72.83;44;Min;,2024-07-05 22:28:44
759,t2g2:114,t2g2,25.61;73.35;45;Min;,2024-07-05 22:38:44
760,t2g2:114,t2g2,25.64;73.66;44;Min;,2024-07-05 22:48:45
761,t2g2:114,t2g2,25.65;74.00;44;Min;,2024-07-05 22:58:45
762,t2g2:114,t2g2,25.68;74.29;43;Min;,2024-07-05 23:08:45
763,t2g2:114,t2g2,25.72;74.15;45;Min;,2024-07-05 23:18:46
764,t2g2:114,t2g2,25.75;74.60;45;Min;,2024-07-05 23:28:46
765,t2g2:114,t2g2,25.72;74.78;45;Min;,2024-07-05 23:38:47
766,t2g2:114,t2g2,25.74;74.50;46;Min;,2024-07-05 23:48:47
767,t2g2:114,t2g2,25.75;74.11;45;Min;,2024-07-05 23:58:47
768,t2g2:114,t2g2,25.76;74.06;44;Min;,2024-07-06 00:08:48
769,t2g2:114,t2g2,25.76;73.48;46;Min;,2024-07-06 00:18:48
770,t2g2:114,t2g2,25.78;73.33;46;Min;,2024-07-06 00:28:48
771,t2g2:114,t2g2,25.81;73.35;46;Min;,2024-07-06 00:38:48
772,t2g2:114,t2g2,25.78;73.25;46;Min;,2024-07-06 00:48:49
773,t2g2:114,t2g2,25.79;73.75;45;Min;,2024-07-06 00:58:49
774,t2g2:114,t2g2,25.83;74.02;45;Min;,2024-07-06 01:08:49
775,t2g2:114,t2g2,25.82;74.85;45;Min;,2024-07-06 01:18:50
776,t2g2:114,t2g2,25.83;75.31;45;Min;,2024-07-06 01:28:50
777,t2g2:114,t2g2,25.86;76.48;44;Min;,2024-07-06 01:38:50
778,t2g2:114,t2g2,25.89;77.32;44;Min;,2024-07-06 01:48:51
779,t2g2:114,t2g2,25.88;77.46;45;Min;,2024-07-06 01:58:51
780,t2g2:114,t2g2,25.92;78.24;44;Min;,2024-07-06 02:08:51
781,t2g2:114,t2g2,25.93;78.71;44;Min;,2024-07-06 02:18:52
782,t2g2:114,t2g2,25.93;78.75;44;Min;,2024-07-06 02:28:52
783,t2g2:114,t2g2,25.93;78.66;44;Min;,2024-07-06 02:38:52
784,t2g2:114,t2g2,25.95;78.43;43;Min;,2024-07-06 02:48:53
785,t2g2:114,t2g2,25.96;78.57;44;Min;,2024-07-06 02:58:53
786,t2g2:114,t2g2,25.96;78.66;44;Min;,2024-07-06 03:08:53
787,t2g2:114,t2g2,26.00;79.09;42;Min;,2024-07-06 03:18:54
788,t2g2:114,t2g2,26.00;79.24;42;Min;,2024-07-06 03:28:54
789,t2g2:114,t2g2,26.00;79.14;42;Min;,2024-07-06 03:38:54
790,t2g2:114,t2g2,26.03;79.19;42;Min;,2024-07-06 03:48:55
791,t2g2:114,t2g2,26.05;79.19;41;Min;,2024-07-06 03:58:55
792,t2g2:114,t2g2,26.05;79.22;41;Min;,2024-07-06 04:08:55
793,t2g2:114,t2g2,26.05;79.57;40;Min;,2024-07-06 04:18:56
794,t2g2:114,t2g2,26.02;79.45;40;Min;,2024-07-06 04:28:56
795,t2g2:114,t2g2,26.03;79.29;40;Min;,2024-07-06 04:38:56
796,t2g2:114,t2g2,26.07;79.59;39;Min;,2024-07-06 04:48:57
797,t2g2:114,t2g2,26.10;79.58;39;Min;,2024-07-06 04:58:57
798,t2g2:114,t2g2,26.07;79.78;39;Min;,2024-07-06 05:08:57
799,t2g2:114,t2g2,26.07;79.73;39;Min;,2024-07-06 05:18:58
800,t2g2:114,t2g2,26.10;79.83;39;Min;,2024-07-06 05:28:58
801,t2g2:114,t2g2,26.12;80.23;39;Min;,2024-07-06 05:38:58
802,t2g2:114,t2g2,26.10;80.11;39;Min;,2024-07-06 05:48:59
803,t2g2:114,t2g2,26.13;80.27;39;Min;,2024-07-06 05:58:59
804,t2g2:114,t2g2,26.12;80.16;39;Min;,2024-07-06 06:08:59
805,t2g2:114,t2g2,26.10;80.39;39;Min;,2024-07-06 06:19:00
806,t2g2:114,t2g2,26.12;80.65;38;Min;,2024-07-06 06:29:00
807,t2g2:114,t2g2,26.12;80.92;39;Min;,2024-07-06 06:39:00
808,t2g2:114,t2g2,26.15;80.45;38;Min;,2024-07-06 06:49:01
809,t2g2:114,t2g2,26.13;80.37;39;Min;,2024-07-06 06:59:01
810,t2g2:114,t2g2,26.13;80.24;40;Min;,2024-07-06 07:09:01
811,t2g2:114,t2g2,26.13;80.31;40;Min;,2024-07-06 07:19:02
812,t2g2:114,t2g2,26.15;80.36;41;Min;,2024-07-06 07:29:02
813,t2g2:114,t2g2,26.13;80.63;40;Min;,2024-07-06 07:39:02
814,t2g2:114,t2g2,26.15;80.96;40;Min;,2024-07-06 07:49:03
815,t2g2:114,t2g2,26.17;81.42;39;Min;,2024-07-06 07:59:03
816,t2g2:114,t2g2,26.20;81.39;39;Min;,2024-07-06 08:09:03
817,t2g2:114,t2g2,26.23;81.49;38;Min;,2024-07-06 08:19:04
818,t2g2:114,t2g2,26.19;81.56;38;Min;,2024-07-06 08:29:04
819,t2g2:114,t2g2,26.24;81.55;40;Min;,2024-07-06 08:39:04
820,t2g2:114,t2g2,26.30;81.41;37;Min;,2024-07-06 08:49:05
821,t2g2:114,t2g2,26.34;81.44;37;Min;,2024-07-06 08:59:05
822,t2g2:114,t2g2,26.42;81.45;36;Min;,2024-07-06 09:09:05
823,t2g2:114,t2g2,26.46;80.98;35;Min;,2024-07-06 09:19:06
824,t2g2:114,t2g2,26.48;80.63;31;Min;,2024-07-06 09:29:06
825,t2g2:114,t2g2,26.55;80.57;35;Min;,2024-07-06 09:39:06
826,t2g2:114,t2g2,26.55;80.42;34;Min;,2024-07-06 09:49:07
827,t2g2:114,t2g2,26.61;80.09;37;Min;,2024-07-06 09:59:07
828,t2g2:114,t2g2,26.67;79.97;36;Min;,2024-07-06 10:09:07
829,t2g2:114,t2g2,26.71;79.75;36;Min;,2024-07-06 10:19:08
830,t2g2:114,t2g2,26.74;79.51;36;Min;,2024-07-06 10:29:08
831,t2g2:114,t2g2,26.81;79.31;36;Min;,2024-07-06 10:39:08
832,t2g2:114,t2g2,26.88;79.16;34;Min;,2024-07-06 10:49:09
833,t2g2:114,t2g2,26.94;79.19;34;Min;,2024-07-06 10:59:09
834,t2g2:114,t2g2,26.98;79.27;34;Min;,2024-07-06 11:09:10
835,t2g2:114,t2g2,27.06;79.23;32;Min;,2024-07-06 11:19:10
836,t2g2:114,t2g2,27.08;79.25;31;Min;,2024-07-06 11:29:10
837,t2g2:114,t2g2,27.12;78.98;33;Min;,2024-07-06 11:39:11
838,t2g2:114,t2g2,27.14;78.90;30;Min;,2024-07-06 11:49:11
839,t2g2:114,t2g2,27.22;78.54;33;Min;,2024-07-06 11:59:12
840,t2g2:114,t2g2,27.32;78.65;33;Min;,2024-07-06 12:09:12
841,t2g2:114,t2g2,27.39;78.66;31;Min;,2024-07-06 12:19:12
842,t2g2:114,t2g2,27.45;78.50;33;Min;,2024-07-06 12:29:13
843,t2g2:114,t2g2,27.50;78.24;32;Min;,2024-07-06 12:39:13
844,t2g2:114,t2g2,27.55;77.94;39;Min;,2024-07-06 12:49:14
845,t2g2:114,t2g2,27.60;77.65;36;Min;,2024-07-06 12:59:14
846,t2g2:114,t2g2,27.70;77.09;35;Min;,2024-07-06 13:09:14
847,t2g2:114,t2g2,27.80;76.70;34;Min;,2024-07-06 13:19:15
848,t2g2:114,t2g2,27.87;76.21;34;Min;,2024-07-06 13:29:15
849,t2g2:114,t2g2,27.96;76.16;33;Min;,2024-07-06 13:39:15
850,t2g2:114,t2g2,28.03;75.78;34;Min;,2024-07-06 13:49:16
851,t2g2:114,t2g2,28.10;75.53;33;Min;,2024-07-06 13:59:16
852,t2g2:114,t2g2,28.14;75.53;33;Min;,2024-07-06 14:09:17
853,t2g2:114,t2g2,28.15;75.16;33;Min;,2024-07-06 14:19:17
854,t2g2:114,t2g2,28.20;74.92;34;Min;,2024-07-06 14:29:17
855,t2g2:114,t2g2,28.17;74.72;34;Min;,2024-07-06 14:39:18
856,t2g2:114,t2g2,28.17;74.38;34;Min;,2024-07-06 14:49:18
857,t2g2:114,t2g2,28.20;74.11;35;Min;,2024-07-06 14:59:18
858,t2g2:114,t2g2,28.23;74.07;35;Min;,2024-07-06 15:09:19
859,t2g2:114,t2g2,28.23;73.92;35;Min;,2024-07-06 15:19:19
860,t2g2:114,t2g2,28.18;74.21;37;Min;,2024-07-06 15:29:19
861,t2g2:114,t2g2,28.17;74.29;35;Min;,2024-07-06 15:39:20
862,t2g2:114,t2g2,28.18;74.40;36;Min;,2024-07-06 15:49:20
863,t2g2:114,t2g2,28.17;74.44;36;Min;,2024-07-06 15:59:20
864,t2g2:114,t2g2,28.21;74.31;36;Min;,2024-07-06 16:09:21
865,t2g2:114,t2g2,28.28;74.14;37;Min;,2024-07-06 16:19:21
866,t2g2:114,t2g2,28.37;73.91;37;Min;,2024-07-06 16:29:21
867,t2g2:114,t2g2,28.40;73.90;38;Min;,2024-07-06 16:39:22
868,t2g2:114,t2g2,28.44;73.65;37;Min;,2024-07-06 16:49:22
869,t2g2:114,t2g2,28.52;73.51;38;Min;,2024-07-06 16:59:23
870,t2g2:114,t2g2,28.52;73.44;38;Min;,2024-07-06 17:09:23
871,t2g2:114,t2g2,28.58;73.49;38;Min;,2024-07-06 17:19:23
872,t2g2:114,t2g2,28.56;73.52;38;Min;,2024-07-06 17:29:24
873,t2g2:114,t2g2,28.61;73.60;38;Min;,2024-07-06 17:39:24
874,t2g2:114,t2g2,28.58;74.01;38;Min;,2024-07-06 17:49:24
875,t2g2:114,t2g2,28.55;74.06;38;Min;,2024-07-06 17:59:24
876,t2g2:114,t2g2,28.56;74.27;37;Min;,2024-07-06 18:09:25
877,t2g2:114,t2g2,28.55;74.40;39;Min;,2024-07-06 18:19:25
878,t2g2:114,t2g2,28.44;74.54;38;Min;,2024-07-06 18:29:26
879,t2g2:114,t2g2,28.40;74.54;39;Min;,2024-07-06 18:39:26
880,t2g2:114,t2g2,28.38;74.59;38;Min;,2024-07-06 18:49:26
881,t2g2:114,t2g2,28.31;74.82;38;Min;,2024-07-06 18:59:27
882,t2g2:114,t2g2,28.31;74.95;37;Min;,2024-07-06 19:09:27
883,t2g2:114,t2g2,28.25;75.09;38;Min;,2024-07-06 19:19:27
884,t2g2:114,t2g2,28.23;75.28;37;Min;,2024-07-06 19:29:27
885,t2g2:114,t2g2,28.18;75.50;37;Min;,2024-07-06 19:39:28
886,t2g2:114,t2g2,28.15;75.61;38;Min;,2024-07-06 19:49:28
887,t2g2:114,t2g2,28.10;75.68;37;Min;,2024-07-06 19:59:28
888,t2g2:114,t2g2,28.05;75.77;37;Min;,2024-07-06 20:09:29
889,t2g2:114,t2g2,28.04;75.86;38;Min;,2024-07-06 20:19:29
890,t2g2:114,t2g2,28.04;76.05;38;Min;,2024-07-06 20:29:30
891,t2g2:114,t2g2,28.03;76.11;39;Min;,2024-07-06 20:39:30
892,t2g2:114,t2g2,28.01;76.05;39;Min;,2024-07-06 20:49:30
893,t2g2:114,t2g2,27.99;76.09;39;Min;,2024-07-06 20:59:31
894,t2g2:114,t2g2,27.96;76.32;38;Min;,2024-07-06 21:09:31
895,t2g2:114,t2g2,27.93;76.25;39;Min;,2024-07-06 21:19:31
896,t2g2:114,t2g2,27.94;76.41;38;Min;,2024-07-06 21:29:32
897,t2g2:114,t2g2,27.93;76.62;38;Min;,2024-07-06 21:39:32
898,t2g2:114,t2g2,27.87;76.81;38;Min;,2024-07-06 21:49:33
899,t2g2:114,t2g2,27.89;76.97;38;Min;,2024-07-06 21:59:33
900,t2g2:114,t2g2,27.89;77.30;38;Min;,2024-07-06 22:09:33
901,t2g2:114,t2g2,27.90;77.26;39;Min;,2024-07-06 22:19:34
902,t2g2:114,t2g2,27.80;77.36;39;Min;,2024-07-06 22:29:34
903,t2g2:114,t2g2,27.80;77.38;40;Min;,2024-07-06 22:39:34
904,t2g2:114,t2g2,27.76;77.94;39;Min;,2024-07-06 22:49:35
905,t2g2:114,t2g2,27.77;78.30;39;Min;,2024-07-06 22:59:35
906,t2g2:114,t2g2,27.74;78.77;38;Min;,2024-07-06 23:09:36
907,t2g2:114,t2g2,27.69;78.94;39;Min;,2024-07-06 23:19:36
908,t2g2:114,t2g2,27.67;79.00;38;Min;,2024-07-06 23:29:36
909,t2g2:114,t2g2,27.69;79.04;38;Min;,2024-07-06 23:39:37
910,t2g2:114,t2g2,27.69;79.21;39;Min;,2024-07-06 23:49:37
911,t2g2:114,t2g2,27.69;79.26;38;Min;,2024-07-06 23:59:37
912,t2g2:114,t2g2,27.66;79.40;38;Min;,2024-07-07 00:09:38
913,t2g2:114,t2g2,27.66;79.69;39;Min;,2024-07-07 00:19:38
914,t2g2:114,t2g2,27.66;79.91;38;Min;,2024-07-07 00:29:38
915,t2g2:114,t2g2,27.63;80.07;38;Min;,2024-07-07 00:39:39
916,t2g2:114,t2g2,27.63;79.97;39;Min;,2024-07-07 00:49:39
917,t2g2:114,t2g2,27.63;80.07;38;Min;,2024-07-07 00:59:39
918,t2g2:114,t2g2,27.63;80.22;38;Min;,2024-07-07 01:09:40
919,t2g2:114,t2g2,27.60;80.47;38;Min;,2024-07-07 01:19:40
920,t2g2:114,t2g2,27.59;80.60;36;Min;,2024-07-07 01:29:41
921,t2g2:114,t2g2,27.59;80.87;37;Min;,2024-07-07 01:39:41
922,t2g2:114,t2g2,27.56;81.09;37;Min;,2024-07-07 01:49:41
923,t2g2:114,t2g2,27.57;81.07;37;Min;,2024-07-07 01:59:42
924,t2g2:114,t2g2,27.56;81.20;36;Min;,2024-07-07 02:09:42
925,t2g2:114,t2g2,27.55;81.19;38;Min;,2024-07-07 02:19:42
926,t2g2:114,t2g2,27.52;80.90;37;Min;,2024-07-07 02:29:43
927,t2g2:114,t2g2,27.55;81.05;37;Min;,2024-07-07 02:39:43
928,t2g2:114,t2g2,27.52;81.19;37;Min;,2024-07-07 02:49:43
929,t2g2:114,t2g2,27.50;81.18;37;Min;,2024-07-07 02:59:44
930,t2g2:114,t2g2,27.49;81.19;37;Min;,2024-07-07 03:09:44
931,t2g2:114,t2g2,27.50;81.04;36;Min;,2024-07-07 03:19:44
932,t2g2:114,t2g2,27.50;81.14;38;Min;,2024-07-07 03:29:45
933,t2g2:114,t2g2,27.46;81.13;38;Min;,2024-07-07 03:39:45
934,t2g2:114,t2g2,27.45;81.45;37;Min;,2024-07-07 03:49:46
935,t2g2:114,t2g2,27.46;80.98;37;Min;,2024-07-07 03:59:46
936,t2g2:114,t2g2,27.43;81.57;37;Min;,2024-07-07 04:09:46
937,t2g2:114,t2g2,27.45;81.59;38;Min;,2024-07-07 04:19:47
938,t2g2:114,t2g2,27.43;81.88;37;Min;,2024-07-07 04:29:47
939,t2g2:114,t2g2,27.42;82.04;38;Min;,2024-07-07 04:39:47
940,t2g2:114,t2g2,27.42;81.93;38;Min;,2024-07-07 04:49:48
941,t2g2:114,t2g2,27.43;81.98;38;Min;,2024-07-07 04:59:48
942,t2g2:114,t2g2,27.43;82.21;38;Min;,2024-07-07 05:09:48
943,t2g2:114,t2g2,27.43;82.02;38;Min;,2024-07-07 05:19:48
944,t2g2:114,t2g2,27.39;82.42;39;Min;,2024-07-07 05:29:49
945,t2g2:114,t2g2,27.41;82.35;38;Min;,2024-07-07 05:39:49
946,t2g2:114,t2g2,27.36;82.40;37;Min;,2024-07-07 05:49:50
947,t2g2:114,t2g2,27.38;82.21;38;Min;,2024-07-07 05:59:50
948,t2g2:114,t2g2,27.38;82.22;38;Min;,2024-07-07 06:09:50
949,t2g2:114,t2g2,27.36;82.05;39;Min;,2024-07-07 06:19:51
950,t2g2:114,t2g2,27.35;82.23;38;Min;,2024-07-07 06:29:51
951,t2g2:114,t2g2,27.36;81.96;39;Min;,2024-07-07 06:39:51
952,t2g2:114,t2g2,27.38;82.29;38;Min;,2024-07-07 06:49:52
953,t2g2:114,t2g2,27.38;82.21;38;Min;,2024-07-07 06:59:52
954,t2g2:114,t2g2,27.35;82.37;38;Min;,2024-07-07 07:09:52
955,t2g2:114,t2g2,27.35;82.43;38;Min;,2024-07-07 07:19:53
956,t2g2:114,t2g2,27.36;82.59;37;Min;,2024-07-07 07:29:53
957,t2g2:114,t2g2,27.32;82.01;37;Min;,2024-07-07 07:39:53
958,t2g2:114,t2g2,27.33;81.35;35;Min;,2024-07-07 07:49:54
959,t2g2:114,t2g2,27.31;80.25;35;Min;,2024-07-07 07:59:54
960,t2g2:114,t2g2,27.26;79.98;35;Min;,2024-07-07 08:09:55
961,t2g2:114,t2g2,27.31;79.30;34;Min;,2024-07-07 08:19:55
962,t2g2:114,t2g2,27.33;79.07;33;Min;,2024-07-07 08:29:55
963,t2g2:114,t2g2,27.36;78.90;33;Min;,2024-07-07 08:39:56
964,t2g2:114,t2g2,27.38;79.06;32;Min;,2024-07-07 08:49:56
965,t2g2:114,t2g2,27.33;79.28;33;Min;,2024-07-07 08:59:56
966,t2g2:114,t2g2,27.39;79.38;33;Min;,2024-07-07 09:09:57
967,t2g2:114,t2g2,27.41;79.51;33;Min;,2024-07-07 09:19:57
968,t2g2:114,t2g2,27.36;79.42;33;Min;,2024-07-07 09:29:57
969,t2g2:114,t2g2,27.38;79.68;32;Min;,2024-07-07 09:39:57
970,t2g2:114,t2g2,27.42;79.57;33;Min;,2024-07-07 09:49:58
971,t2g2:114,t2g2,27.43;79.63;33;Min;,2024-07-07 09:59:58
972,t2g2:114,t2g2,27.39;79.58;33;Min;,2024-07-07 10:09:58
973,t2g2:114,t2g2,27.43;79.78;34;Min;,2024-07-07 10:19:59
974,t2g2:114,t2g2,27.45;79.83;34;Min;,2024-07-07 10:29:59
975,t2g2:114,t2g2,27.48;79.89;35;Min;,2024-07-07 10:40:00
976,t2g2:114,t2g2,27.46;79.86;35;Min;,2024-07-07 10:50:00
977,t2g2:114,t2g2,27.53;79.85;35;Min;,2024-07-07 11:00:00
978,t2g2:114,t2g2,27.53;79.92;36;Min;,2024-07-07 11:10:01
979,t2g2:114,t2g2,27.55;79.89;36;Min;,2024-07-07 11:20:01
980,t2g2:114,t2g2,27.63;79.95;37;Min;,2024-07-07 11:30:02
981,t2g2:114,t2g2,27.72;80.20;35;Min;,2024-07-07 11:40:02
982,t2g2:114,t2g2,27.86;80.58;35;Min;,2024-07-07 11:50:02
983,t2g2:114,t2g2,27.96;80.31;36;Min;,2024-07-07 12:00:03
984,t2g2:114,t2g2,28.01;79.76;37;Min;,2024-07-07 12:10:03
985,t2g2:114,t2g2,28.07;79.91;36;Min;,2024-07-07 12:20:03
986,t2g2:114,t2g2,28.17;79.44;36;Min;,2024-07-07 12:30:04
987,t2g2:114,t2g2,28.27;78.77;35;Min;,2024-07-07 12:40:04
988,t2g2:114,t2g2,28.41;78.14;34;Min;,2024-07-07 12:50:04
989,t2g2:114,t2g2,28.54;77.36;35;Min;,2024-07-07 13:00:05
990,t2g2:114,t2g2,28.64;77.01;35;Min;,2024-07-07 13:10:05
991,t2g2:114,t2g2,28.69;76.21;34;Min;,2024-07-07 13:20:05
992,t2g2:114,t2g2,28.82;75.67;35;Min;,2024-07-07 13:30:06
993,t2g2:114,t2g2,28.79;75.41;34;Min;,2024-07-07 13:40:06
994,t2g2:114,t2g2,28.86;75.15;35;Min;,2024-07-07 13:50:07
995,t2g2:114,t2g2,28.96;74.67;35;Min;,2024-07-07 14:00:07
996,t2g2:114,t2g2,29.03;74.52;36;Min;,2024-07-07 14:10:07
997,t2g2:114,t2g2,29.07;74.29;36;Min;,2024-07-07 14:20:08
998,t2g2:114,t2g2,29.19;73.92;35;Min;,2024-07-07 14:30:08
999,t2g2:114,t2g2,29.33;73.53;34;Min;,2024-07-07 14:40:08
1000,t2g2:114,t2g2,29.38;73.06;39;Min;,2024-07-07 14:50:09
1001,t2g2:114,t2g2,29.34;72.86;34;Min;,2024-07-07 15:00:09
1002,t2g2:114,t2g2,29.32;72.78;35;Min;,2024-07-07 15:10:09
1003,t2g2:114,t2g2,29.19;72.88;39;Min;,2024-07-07 15:20:10
1004,t2g2:114,t2g2,29.14;73.54;38;Min;,2024-07-07 15:30:10
1005,t2g2:114,t2g2,29.06;74.53;37;Min;,2024-07-07 15:40:10
1006,t2g2:114,t2g2,29.03;75.22;39;Min;,2024-07-07 15:50:11
1007,t2g2:114,t2g2,28.92;75.86;41;Min;,2024-07-07 16:00:11
1008,t2g2:114,t2g2,28.89;76.29;43;Min;,2024-07-07 16:10:12
1009,t2g2:114,t2g2,28.85;76.55;43;Min;,2024-07-07 16:20:12
1010,t2g2:114,t2g2,28.79;76.81;45;Min;,2024-07-07 16:30:12
1011,t2g2:114,t2g2,28.76;77.08;44;Min;,2024-07-07 16:40:13
1012,t2g2:114,t2g2,28.72;77.14;44;Min;,2024-07-07 16:50:13
1013,t2g2:114,t2g2,28.75;77.10;44;Min;,2024-07-07 17:00:13
1014,t2g2:114,t2g2,28.72;77.10;45;Min;,2024-07-07 17:10:14
1015,t2g2:114,t2g2,28.75;77.01;44;Min;,2024-07-07 17:20:14
1016,t2g2:114,t2g2,28.75;76.89;44;Min;,2024-07-07 17:30:15
1017,t2g2:114,t2g2,28.74;76.69;44;Min;,2024-07-07 17:40:15
1018,t2g2:114,t2g2,28.74;76.53;46;Min;,2024-07-07 17:50:15
1019,t2g2:114,t2g2,28.76;76.39;45;Min;,2024-07-07 18:00:16
1020,t2g2:114,t2g2,28.78;76.46;45;Min;,2024-07-07 18:10:16
1021,t2g2:114,t2g2,28.78;76.29;44;Min;,2024-07-07 18:20:16
1022,t2g2:114,t2g2,28.76;76.40;44;Min;,2024-07-07 18:30:17
1023,t2g2:114,t2g2,28.69;76.44;43;Min;,2024-07-07 18:40:17
1024,t2g2:114,t2g2,28.68;76.58;42;Min;,2024-07-07 18:50:18
1025,t2g2:114,t2g2,28.65;76.83;42;Min;,2024-07-07 19:00:18
1026,t2g2:114,t2g2,28.62;76.86;42;Min;,2024-07-07 19:10:18
1027,t2g2:114,t2g2,28.58;77.34;41;Min;,2024-07-07 19:20:19
1028,t2g2:114,t2g2,28.54;77.22;41;Min;,2024-07-07 19:30:19
1029,t2g2:114,t2g2,28.51;77.00;42;Min;,2024-07-07 19:40:20
1030,t2g2:114,t2g2,28.45;77.07;42;Min;,2024-07-07 19:50:20
